gene_accession,cip5_S1,cip5_S3,cip5_S2
MEG_3932|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MEXT|RequiresSNPConfirmation,278.0,0.0,461.0
MEG_2115|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,1299.0,2199.0,1807.0
MEG_6689|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,37.0,0.0
MEG_1692|Drugs|betalactams|Class_A_betalactamases|CFX,0.0,10.0,16.0
MEG_6767|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,14.0
MEG_373|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|ABEM,0.0,0.0,233.0
MEG_3606|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,0.0,37.0,55.0
MEG_381|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|ABUO,73.0,0.0,433.0
MEG_7055|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETBP,92.0,0.0,0.0
MEG_6575|Biocides|Multi-biocide_resistance|Multi-biocide_SMR_efflux_pump|SUGE,1734.0,1802.0,1426.0
MEG_6842|Drugs|betalactams|Class_A_betalactamases|TEM,45.0,0.0,44.0
MEG_2092|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORD,1645.0,1735.0,1436.0
MEG_3077|Biocides|Acid_resistance|Acid_resistance_protein|GADA,115.0,0.0,25.0
MEG_4328|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,23.0,56.0,62.0
MEG_4752|Drugs|betalactams|Class_D_betalactamases|OXA,0.0,0.0,73.0
MEG_6900|Drugs|betalactams|Class_A_betalactamases|TEM,171.0,611.0,517.0
MEG_7039|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,119.0,998.0,656.0
MEG_7859|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUC,5029.0,5817.0,4152.0
MEG_1730|Drugs|Lipopeptides|Daptomycin-resistant_mutant|CLS|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_4012|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODC,5354.0,5790.0,4329.0
MEG_6936|Drugs|betalactams|Class_A_betalactamases|TEM,79.0,0.0,46.0
MEG_6094|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,3.0,1.0,2.0
MEG_7263|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLC,3678.0,4139.0,3272.0
MEG_7028|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,23.0,0.0,0.0
MEG_2701|Biocides|Acid_resistance|Acid_resistance_protein|EEFA,1199.0,1896.0,1364.0
MEG_7145|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,40.0,68.0,0.0
MEG_902|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,13.0,0.0
MEG_4283|Drugs|betalactams|Mutant_porin_proteins|OMP37,1038.0,1829.0,1199.0
MEG_1193|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES,6324.0,7572.0,5237.0
MEG_8231|Drugs|Lipopeptides|Colistin-resistant_mutant|LPSB,22.0,0.0,345.0
MEG_1055|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,239.0,954.0,855.0
MEG_3883|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR,250.0,60.0,193.0
MEG_6826|Drugs|betalactams|Class_A_betalactamases|TEM,13.0,80.0,57.0
MEG_998|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,61.0,0.0,40.0
MEG_799|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,35.0,0.0,26.0
MEG_7048|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,120.0,1444.0,959.0
MEG_7581|Drugs|Glycopeptides|VanC-type_resistance_protein|VANXYC,38.0,0.0,0.0
MEG_4292|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|OPMB,716.0,0.0,991.0
MEG_2721|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRA,2773.0,3072.0,2277.0
MEG_6624|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,181.0,0.0,163.0
MEG_4010|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODC,4334.0,5113.0,3777.0
MEG_8447|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,176.0,256.0,204.0
MEG_1119|Drugs|Multi-drug_resistance|MDR_regulator|ARLS,0.0,54.0,0.0
MEG_7830|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YGIW,209.0,0.0,369.0
MEG_5321|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|OXYRKP,5356.0,6733.0,5513.0
MEG_6578|Biocides|Multi-biocide_resistance|Multi-biocide_SMR_efflux_pump|SUGE,115.0,94.0,72.0
MEG_6105|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2875|Biocides|Phenolic_compound_resistance|Phenolic_resistance_protein|FABI,6327.0,7046.0,4824.0
MEG_3919|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXN,1736.0,0.0,2563.0
MEG_3448|Drugs|Aminoglycosides|Aminoglycoside_efflux_pumps|KDPE,5806.0,6916.0,5158.0
MEG_4366|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,57.0,0.0,48.0
MEG_6653|Metals|Copper_resistance|Copper_resistance_protein|TCRY,150.0,148.0,427.0
MEG_6759|Drugs|betalactams|Class_A_betalactamases|TEM,14.0,89.0,81.0
MEG_6633|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,185.0,50.0,185.0
MEG_8680|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRS|RequiresSNPConfirmation,5355.0,10890.0,5819.0
MEG_7134|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,53.0,0.0
MEG_5394|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|RequiresSNPConfirmation,25.0,53.0,20.0
MEG_4286|Drugs|Multi-drug_resistance|MDR_mutant_porin_proteins|OMPF|RequiresSNPConfirmation,342.0,502.0,283.0
MEG_6904|Drugs|betalactams|Class_A_betalactamases|TEM,51.0,7.0,26.0
MEG_2609|Drugs|betalactams|Class_C_betalactamases|DHA,0.0,80.0,0.0
MEG_3460|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|KMRA,1131.0,2114.0,1234.0
MEG_3906|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXC,193.0,0.0,184.0
MEG_4409|Drugs|betalactams|Class_D_betalactamases|OXA,0.0,29.0,0.0
MEG_5032|Drugs|betalactams|Class_D_betalactamases|OXA,0.0,29.0,0.0
MEG_3940|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXY,1117.0,0.0,1673.0
MEG_6958|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERD,36.0,22.0,43.0
MEG_6507|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILP,3570.0,3891.0,4176.0
MEG_3842|Metals|Mercury_resistance|Mercury_resistance_protein|MERA,797.0,361.0,1359.0
MEG_2496|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,54.0,10.0,40.0
MEG_7180|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,0.0,42.0,54.0
MEG_4350|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,154.0,179.0
MEG_8506|Drugs|betalactams|Class_C_betalactamases|PDC,0.0,0.0,86.0
MEG_3083|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|GADX,6520.0,6759.0,5721.0
MEG_7374|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC,211.0,0.0,0.0
MEG_3232|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_7866|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|ZUPT,2033.0,2431.0,1751.0
MEG_5348|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,7.0,3.0,0.0
MEG_6621|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,220.0,22.0,189.0
MEG_7831|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YGIW,3164.0,3666.0,2822.0
MEG_6945|Drugs|betalactams|Class_A_betalactamases|TEM,78.0,0.0,0.0
MEG_3143|Drugs|Fosfomycin|Fosfomycin_target_mutation|GLPT|RequiresSNPConfirmation,0.0,4.0,0.0
MEG_1153|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSBM,2901.0,4090.0,2853.0
MEG_2133|Drugs|Fluoroquinolones|Fluoroquinolone_resistance_phosphotransferase|CRPP,223.0,0.0,0.0
MEG_6941|Drugs|betalactams|Class_A_betalactamases|TEM,28.0,94.0,0.0
MEG_5882|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,0.0,0.0,16.0
MEG_2848|Drugs|MLS|23S_rRNA_methyltransferases|ERMT,12.0,13.0,20.0
MEG_3866|Metals|Mercury_resistance|Mercury_resistance_protein|MERE,82.0,0.0,86.0
MEG_6824|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,86.0,78.0
MEG_6269|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,49.0,0.0
MEG_5375|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,4674.0,500.0,3664.0
MEG_6099|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,1.0,1.0,0.0
MEG_1189|Drugs|Bacitracin|Undecaprenyl_pyrophosphate_phosphatase|BACA,3055.0,1803.0,1497.0
MEG_1365|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,29.0,0.0
MEG_2724|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRB,2744.0,3325.0,2669.0
MEG_2686|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,173.0,213.0,177.0
MEG_6676|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,54.0,41.0
MEG_686|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEI,0.0,0.0,34.0
MEG_6889|Drugs|betalactams|Class_A_betalactamases|TEM,61.0,442.0,308.0
MEG_3874|Metals|Mercury_resistance|Mercury_resistance_protein|MERP,149.0,32.0,219.0
MEG_6713|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,85.0,51.0
MEG_6106|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,36.0,52.0,2.0
MEG_1650|Drugs|betalactams|Class_A_betalactamases|CEPA,0.0,22.0,0.0
MEG_8507|Drugs|betalactams|Class_C_betalactamases|PDC,0.0,0.0,43.0
MEG_7118|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,49.0,0.0
MEG_915|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,199.0,0.0,114.0
MEG_5896|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,56.0,0.0,29.0
MEG_3893|Metals|Mercury_resistance|Mercury_resistance_protein|MERT,75.0,67.0,0.0
MEG_404|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD,579.0,0.0,0.0
MEG_3930|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MEXR,54.0,0.0,70.0
MEG_3254|Biocides|Acid_resistance|Acid_resistance_protein|HDEB,918.0,914.0,821.0
MEG_4160|Metals|Chromium_resistance|Chromium_resistance_protein|NFSA,4979.0,5592.0,4011.0
MEG_6821|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,53.0,0.0
MEG_2722|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRA,5783.0,6579.0,4843.0
MEG_1619|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation,0.0,11.0,0.0
MEG_2999|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,0.0,0.0,10.0
MEG_2616|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,19.0,29.0,0.0
MEG_6628|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,216.0,18.0,172.0
MEG_3889|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR2,0.0,0.0,43.0
MEG_2895|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECD,960.0,1927.0,1414.0
MEG_8273|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|NORC,0.0,187.0,0.0
MEG_6155|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|RUVBM,237.0,0.0,378.0
MEG_2671|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,222.0,218.0,194.0
MEG_6982|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET38,0.0,54.0,0.0
MEG_8035|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|CPRR,455.0,0.0,765.0
MEG_7503|Drugs|Glycopeptides|VanC-type_regulator|VANSC,20.0,0.0,0.0
MEG_3750|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTC,815.0,0.0,0.0
MEG_3244|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|GYRBA|RequiresSNPConfirmation,2.0,2.0,4.0
MEG_5484|Drugs|betalactams|Class_C_betalactamases|PDC,17.0,0.0,0.0
MEG_3837|Metals|Mercury_resistance|Mercury_resistance_protein|MERA,572.0,275.0,723.0
MEG_618|Drugs|betalactams|Class_C_betalactamases|ADC,0.0,0.0,172.0
MEG_7143|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,183.0,0.0
MEG_6809|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,56.0,0.0
MEG_7178|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,54.0,0.0,91.0
MEG_6707|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,16.0
MEG_3938|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXX,535.0,0.0,781.0
MEG_6902|Drugs|betalactams|Class_A_betalactamases|TEM,15.0,0.0,21.0
MEG_2|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,1.0,0.0,2.0
MEG_3886|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR1,48.0,101.0,123.0
MEG_3226|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_795|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,27.0,0.0,28.0
MEG_1046|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,326.0,1713.0,1341.0
MEG_7832|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|YGJH,6185.0,6762.0,5412.0
MEG_5392|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,679.0,332.0,431.0
MEG_6671|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,71.0,53.0
MEG_6907|Drugs|betalactams|Class_A_betalactamases|TEM,124.0,0.0,80.0
MEG_7044|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,153.0,1666.0,1212.0
MEG_3189|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2440|Metals|Copper_resistance|Copper_resistance_protein|CUEO,11097.0,12396.0,9479.0
MEG_6765|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,40.0,0.0
MEG_1191|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAER,136.0,0.0,0.0
MEG_4210|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|NORB,0.0,157.0,0.0
MEG_7132|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,98.0,104.0,0.0
MEG_7129|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,234.0,0.0
MEG_6637|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,176.0,24.0,154.0
MEG_2675|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,198.0,229.0,160.0
MEG_4061|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|MSBA,11692.0,13131.0,9601.0
MEG_6|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_1156|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSC,0.0,42.0,0.0
MEG_8143|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GRLB|RequiresSNPConfirmation,0.0,65.0,0.0
MEG_2577|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRE,0.0,43.0,0.0
MEG_2020|Metals|Copper_resistance|Copper_resistance_protein|COPA,13436.0,14473.0,11212.0
MEG_848|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,34.0,0.0,16.0
MEG_4343|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,100.0,230.0,54.0
MEG_3590|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2535|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,12.0,8.0,0.0
MEG_7182|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,64.0,0.0,106.0
MEG_138|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,6.0,0.0,0.0
MEG_702|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADEN,0.0,0.0,83.0
MEG_1275|Drugs|betalactams|Class_C_betalactamases|BLAEC,331.0,412.0,285.0
MEG_949|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,256.0,0.0,140.0
MEG_2088|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORB,4538.0,5019.0,3906.0
MEG_2120|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,1437.0,2377.0,1977.0
MEG_4301|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OPRN,206.0,0.0,371.0
MEG_6880|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,93.0
MEG_6053|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|RECGM,2268.0,0.0,2917.0
MEG_6891|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,49.0,44.0
MEG_83|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,0.0,5.0
MEG_7088|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETJ,2139.0,197.0,1640.0
MEG_2894|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECD,832.0,1941.0,1367.0
MEG_6616|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,31.0,22.0,0.0
MEG_6755|Drugs|betalactams|Class_A_betalactamases|TEM,26.0,0.0,0.0
MEG_8459|Drugs|betalactams|Penicillin_binding_protein|PBP4|RequiresSNPConfirmation,0.0,125.0,0.0
MEG_943|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,23.0,0.0,15.0
MEG_6864|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,15.0
MEG_5359|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_7264|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLC,3140.0,3337.0,2799.0
MEG_2898|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|FETA,4562.0,5157.0,3848.0
MEG_4294|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|OPMH,995.0,0.0,1483.0
MEG_406|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD,7788.0,8702.0,6517.0
MEG_3132|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|GESA,40.0,0.0,0.0
MEG_6680|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,107.0,69.0
MEG_6576|Biocides|Multi-biocide_resistance|Multi-biocide_SMR_efflux_pump|SUGE,599.0,639.0,496.0
MEG_6711|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,60.0,0.0
MEG_1630|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation,0.0,17.0,0.0
MEG_3516|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|KPNO,3766.0,5174.0,3633.0
MEG_2674|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,210.0,226.0,179.0
MEG_2499|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,76.0,0.0,49.0
MEG_6928|Drugs|betalactams|Class_A_betalactamases|TEM,43.0,414.0,246.0
MEG_3763|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTN,8574.0,9891.0,7795.0
MEG_6895|Drugs|betalactams|Class_A_betalactamases|TEM,23.0,190.0,147.0
MEG_7110|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,159.0,0.0
MEG_1151|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSBM,3703.0,2055.0,2440.0
MEG_6846|Drugs|betalactams|Class_A_betalactamases|TEM,127.0,29.0,122.0
MEG_6627|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,211.0,64.0,220.0
MEG_8088|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,29.0,0.0,0.0
MEG_1097|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,425.0,2057.0,1755.0
MEG_4110|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_regulator|NALD|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_1086|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,646.0,3176.0,2507.0
MEG_4008|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODC,1415.0,1561.0,1182.0
MEG_7974|Drugs|betalactams|Class_C_betalactamase_regulator|AMPCR|RequiresSNPConfirmation,1286.0,1323.0,1059.0
MEG_928|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,18.0,0.0
MEG_5802|Multi-compound|Drug_and_metal_resistance|Drug_and_metal_MFS_efflux_pumps|PMRG,27.0,0.0,0.0
MEG_376|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|ABES,0.0,0.0,35.0
MEG_3834|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|MEPA,0.0,37.0,0.0
MEG_47|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0.0,65.0,0.0
MEG_5831|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACEDELTA1,0.0,12.0,0.0
MEG_6779|Drugs|betalactams|Class_A_betalactamases|TEM,11.0,70.0,46.0
MEG_6763|Drugs|betalactams|Class_A_betalactamases|TEM,13.0,75.0,39.0
MEG_1693|Drugs|betalactams|Class_A_betalactamases|CFX,0.0,0.0,44.0
MEG_4298|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|OPRJ,599.0,0.0,1009.0
MEG_6943|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,47.0,37.0
MEG_4344|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,119.0,122.0,116.0
MEG_6303|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,16.0,0.0
MEG_4357|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,200.0,0.0
MEG_8100|Drugs|Fusidic_acid|Fusidic_acid-resistant_mutation|FUSA|RequiresSNPConfirmation,0.0,1180.0,0.0
MEG_5341|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_830|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,14.0,0.0
MEG_6844|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,39.0
MEG_890|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,161.0,0.0,121.0
MEG_6714|Drugs|betalactams|Class_A_betalactamases|TEM,33.0,0.0,0.0
MEG_6726|Drugs|betalactams|Class_A_betalactamases|TEM,21.0,149.0,95.0
MEG_2987|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,59.0,139.0,96.0
MEG_2585|Drugs|betalactams|Class_C_betalactamases|DHA,0.0,0.0,19.0
MEG_6829|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,69.0,45.0
MEG_5787|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|PITA,14603.0,16414.0,13747.0
MEG_1326|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,39.0,0.0
MEG_2089|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORC,1011.0,1146.0,957.0
MEG_1173|Metals|Arsenic_resistance|Arsenic_resistance_regulator|ARSR,2789.0,2992.0,2489.0
MEG_3746|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTA,8714.0,10257.0,7446.0
MEG_6505|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILF,129.0,190.0,160.0
