gene_accession,cipbeta40_S3,cipbeta40_S2,cipbeta40_S1
MEG_215|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,10.0,0.0,0.0
MEG_6829|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,27.0
MEG_5418|Metals|Copper_resistance|Copper_resistance_protein|PCOB,325.0,1315.0,524.0
MEG_4173|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKE,3038.0,1521.0,3398.0
MEG_414|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ACRR|RequiresSNPConfirmation,21.0,4.0,19.0
MEG_8145|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,569.0,959.0,0.0
MEG_6838|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,17.0
MEG_2385|Drugs|betalactams|Class_A_betalactamases|CTX,25.0,15.0,0.0
MEG_7584|Drugs|Glycopeptides|VanC-type_resistance_protein|VANXYC,80.0,0.0,587.0
MEG_828|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,35.0,41.0,0.0
MEG_700|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADEL,0.0,141.0,0.0
MEG_7183|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,446.0,781.0,698.0
MEG_410|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRF,6115.0,3018.0,7174.0
MEG_3002|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,334.0,109.0,102.0
MEG_370|Drugs|Fosfomycin|Fosfomycin_MFS_efflux_pump|ABAQ,0.0,192.0,0.0
MEG_3830|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFE,194.0,131.0,129.0
MEG_3077|Biocides|Acid_resistance|Acid_resistance_protein|GADA,103.0,42.0,211.0
MEG_2484|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,169.0,49.0,46.0
MEG_6632|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,24.0,108.0,178.0
MEG_6145|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRSA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2517|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,28.0,0.0
MEG_1360|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,0.0,17.0
MEG_7087|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETJ,0.0,1464.0,0.0
MEG_2382|Drugs|betalactams|Class_A_betalactamases|CTX,14.0,0.0,0.0
MEG_6800|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,16.0
MEG_1282|Drugs|betalactams|Class_C_betalactamases|BLAEC,60.0,141.0,122.0
MEG_1287|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAI,18.0,0.0,603.0
MEG_3296|Drugs|Mupirocin|Mupirocin-resistant_isoleucyl-tRNA_synthetase|ILES|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_1045|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,730.0,334.0,220.0
MEG_3738|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDFA,1512.0,743.0,1991.0
MEG_7855|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUA,1517.0,912.0,1657.0
MEG_829|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,34.0,45.0,0.0
MEG_5346|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,12.0,0.0,0.0
MEG_2508|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,19.0,48.0,0.0
MEG_3978|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6593|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,109.0,39.0,29.0
MEG_1636|Drugs|betalactams|Class_A_betalactamases|CBLA,23.0,94.0,65.0
MEG_5359|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_791|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,21.0
MEG_6803|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,14.0
MEG_679|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEC,0.0,214.0,0.0
MEG_6014|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRD,0.0,13048.0,0.0
MEG_1580|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,0.0,0.0,13.0
MEG_5420|Metals|Copper_resistance|Copper_resistance_protein|PCOC,172.0,700.0,282.0
MEG_407|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD,5805.0,2931.0,6595.0
MEG_3516|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|KPNO,3810.0,2055.0,2951.0
MEG_2209|Drugs|betalactams|Class_A_betalactamases|CTX,20.0,18.0,0.0
MEG_3080|Biocides|Acid_resistance|Acid_resistance_regulator|GADE,2011.0,1054.0,2869.0
MEG_6624|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,18.0,87.0,169.0
MEG_7856|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUA,2936.0,1636.0,3222.0
MEG_4163|Metals|Sodium_resistance|Sodium_resistance_protein|NHAB,2709.0,1337.0,3429.0
MEG_2874|Biocides|Phenolic_compound_resistance|Phenolic_resistance_protein|FABI,217.0,0.0,0.0
MEG_5368|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6727|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,11.0,29.0
MEG_2674|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,106.0,67.0,131.0
MEG_7018|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,0.0,120.0,283.0
MEG_7854|Metals|Zinc_resistance|Zinc_resistance_regulator|ZNTR,1691.0,763.0,2077.0
MEG_862|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,24.0,10.0,0.0
MEG_690|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEI,0.0,30.0,0.0
MEG_2449|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSC,1865.0,975.0,2370.0
MEG_7185|Drugs|Tetracyclines|Tetracycline_transcriptional_repressor|TETR|RequiresSNPConfirmation,568.0,1488.0,3841.0
MEG_2120|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,382.0,475.0,426.0
MEG_2433|Drugs|betalactams|Class_A_betalactamases|CTX,12.0,0.0,0.0
MEG_6099|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,3.0,0.0,0.0
MEG_4327|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,146.0,77.0,75.0
MEG_5896|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,1644.0,204.0,3126.0
MEG_2729|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRD,3444.0,1864.0,3853.0
MEG_2959|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_3140|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|GLPF,882.0,411.0,881.0
MEG_7201|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETS,22.0,31.0,0.0
MEG_6950|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,18.0,47.0
MEG_6610|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,113.0,62.0,27.0
MEG_7267|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLC,1701.0,868.0,1987.0
MEG_2440|Metals|Copper_resistance|Copper_resistance_protein|CUEO,6478.0,3066.0,7705.0
MEG_3227|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,1.0,1.0,0.0
MEG_6875|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,2642.0
MEG_6019|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,0.0,84.0,96.0
MEG_6598|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,101.0,56.0,17.0
MEG_797|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,38.0
MEG_793|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,43.0
MEG_2595|Drugs|betalactams|Class_C_betalactamases|DHA,0.0,0.0,47.0
MEG_7843|Drugs|Lipopeptides|Daptomycin-resistant_mutant|YYBT|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_5976|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,465.0,0.0,860.0
MEG_6195|Drugs|betalactams|Class_A_betalactamases|SHV,59.0,0.0,0.0
MEG_2577|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRE,52.0,118.0,354.0
MEG_953|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,19.0,48.0,0.0
MEG_923|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,26.0
MEG_6105|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6944|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,53.0
MEG_6653|Metals|Copper_resistance|Copper_resistance_protein|TCRY,487.0,0.0,318.0
MEG_1019|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,1836.0,910.0,534.0
MEG_6589|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,137.0,67.0,21.0
MEG_3761|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDTM,2887.0,1375.0,3366.0
MEG_4167|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKA,6518.0,3056.0,7822.0
MEG_4028|Drugs|MLS|Macrolide_phosphotransferases|MPHA,628.0,338.0,1004.0
MEG_6759|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,50.0
MEG_2702|Biocides|Acid_resistance|Acid_resistance_protein|EEFX,555.0,269.0,260.0
MEG_6587|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,156.0,65.0,34.0
MEG_211|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,64.0,0.0,0.0
MEG_3254|Biocides|Acid_resistance|Acid_resistance_protein|HDEB,435.0,225.0,547.0
MEG_1162|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSCM,1219.0,1257.0,545.0
MEG_2525|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,181.0,55.0,43.0
MEG_2894|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECD,1290.0,334.0,659.0
MEG_2968|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,35.0,0.0,0.0
MEG_8143|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GRLB|RequiresSNPConfirmation,327.0,0.0,90.0
MEG_2537|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,24.0,42.0,6.0
MEG_7028|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,49.0,145.0,316.0
MEG_971|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,117.0,25.0,27.0
MEG_6508|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|SILR,37.0,178.0,63.0
MEG_2359|Drugs|betalactams|Class_A_betalactamases|CTX,24.0,0.0,0.0
MEG_2737|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRY,2285.0,1114.0,3069.0
MEG_6578|Biocides|Multi-biocide_resistance|Multi-biocide_SMR_efflux_pump|SUGE,51.0,0.0,65.0
MEG_2019|Metals|Copper_resistance|Copper_resistance_protein|COPA,3952.0,2130.0,4223.0
MEG_6710|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,9.0,22.0
MEG_7199|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETS,34.0,22.0,36.0
MEG_682|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEF,0.0,109.0,0.0
MEG_3753|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDTG,2935.0,1253.0,3613.0
MEG_399|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRA,4941.0,2259.0,5565.0
MEG_677|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEA,0.0,174.0,0.0
MEG_7317|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,493.0,251.0,262.0
MEG_2526|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,47.0,0.0,0.0
MEG_2086|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORA,1113.0,608.0,1357.0
MEG_6679|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,15.0
MEG_3883|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR,71.0,508.0,319.0
MEG_2024|Metals|Copper_resistance|Copper_resistance_protein|COPA,116.0,52.0,153.0
MEG_404|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD,0.0,868.0,0.0
MEG_1000|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,48.0,0.0,39.0
MEG_2260|Drugs|betalactams|Class_A_betalactamases|CTX,26.0,0.0,0.0
MEG_8445|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,2300.0,1056.0,2639.0
MEG_139|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,85.0,0.0,0.0
MEG_1179|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_regulator|ASMA,4089.0,1858.0,1673.0
MEG_1247|Drugs|betalactams|Class_A_betalactamases|BLAA,0.0,204.0,0.0
MEG_1730|Drugs|Lipopeptides|Daptomycin-resistant_mutant|CLS|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2119|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,1027.0,757.0,1685.0
MEG_3645|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|LSA,34.0,44.0,378.0
MEG_5341|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,1.0
MEG_2450|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSC,1434.0,750.0,1666.0
MEG_8447|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,477.0,228.0,201.0
MEG_402|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRB,0.0,109.0,0.0
MEG_6604|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,120.0,39.0,0.0
MEG_5783|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_regulator|PHOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_1086|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,1035.0,478.0,273.0
MEG_6142|Drugs|Mycobacterium_tuberculosis-specific_Drug|Pyrazinamide-resistant_mutant|RPSA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_3083|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|GADX,1063.0,1610.0,2201.0
MEG_975|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,799.0,200.0,170.0
MEG_3758|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|MDTK,2179.0,1150.0,2781.0
MEG_1079|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME,764.0,272.0,199.0
MEG_1620|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation,9431.0,5992.0,0.0
MEG_138|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,35.0,0.0
MEG_2447|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSB,5600.0,2865.0,6216.0
MEG_1486|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CADD,97.0,0.0,871.0
MEG_2325|Drugs|betalactams|Class_A_betalactamases|CTX,19.0,9.0,0.0
MEG_6017|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,0.0,81.0,137.0
MEG_86|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,24.0,0.0
MEG_4976|Drugs|betalactams|Class_D_betalactamases|OXA,20.0,0.0,0.0
MEG_6111|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2443|Metals|Copper_resistance|Copper_resistance_regulator|CUER,2133.0,922.0,2305.0
MEG_840|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,24.0,0.0,0.0
MEG_6575|Biocides|Multi-biocide_resistance|Multi-biocide_SMR_efflux_pump|SUGE,932.0,444.0,1177.0
MEG_6734|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,23.0
MEG_2219|Drugs|betalactams|Class_A_betalactamases|CTX,26.0,0.0,0.0
MEG_6162|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,0.0,17.0,0.0
MEG_4283|Drugs|betalactams|Mutant_porin_proteins|OMP37,3187.0,1412.0,1351.0
MEG_47|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,359.0,0.0,112.0
MEG_4357|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,212.0,87.0,101.0
MEG_2167|Drugs|betalactams|Class_A_betalactamases|CTX,32.0,21.0,0.0
MEG_5400|Drugs|betalactams|Penicillin_binding_protein|PBP2,8818.0,4357.0,9877.0
MEG_3947|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|MGTA,5004.0,2348.0,5647.0
MEG_3589|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2451|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSF,1413.0,747.0,1689.0
MEG_6594|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,77.0,36.0,29.0
MEG_4071|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRC,0.0,636.0,0.0
MEG_2093|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORD,654.0,350.0,894.0
MEG_3187|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,47.0,4.0,7.0
MEG_831|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,32.0,42.0,0.0
MEG_4012|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODC,2951.0,1473.0,3728.0
MEG_1690|Drugs|betalactams|Class_A_betalactamases|CFX,0.0,0.0,13.0
MEG_3606|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,73.0,66.0,52.0
MEG_6622|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,13.0,39.0,142.0
MEG_928|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,55.0,88.0,0.0
MEG_3175|Drugs|Lipopeptides|Daptomycin-resistant_mutant|GSHF|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_1650|Drugs|betalactams|Class_A_betalactamases|CEPA,0.0,20.0,0.0
MEG_7026|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,61.0,164.0,443.0
MEG_5388|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_5816|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTS,3564.0,1927.0,3704.0
MEG_3737|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDFA,2075.0,1025.0,2538.0
MEG_1300|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAR,0.0,0.0,899.0
MEG_6503|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILE,103.0,765.0,245.0
MEG_4351|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,329.0,131.0,119.0
MEG_2506|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,29.0,49.0,0.0
MEG_6592|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,108.0,51.0,0.0
MEG_7872|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,8.0,0.0,0.0
MEG_6493|Drugs|betalactams|Class_A_betalactamases|SHV,92.0,0.0,0.0
MEG_4352|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,316.0,100.0,0.0
MEG_4333|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,426.0,190.0,167.0
MEG_2310|Drugs|betalactams|Class_A_betalactamases|CTX,26.0,0.0,0.0
MEG_3245|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|GYRBA|RequiresSNPConfirmation,1.0,0.0,0.0
MEG_1691|Drugs|betalactams|Class_A_betalactamases|CFX,11.0,0.0,0.0
MEG_1365|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,0.0,60.0
MEG_6912|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,69.0
MEG_5932|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,1163.0,391.0,320.0
MEG_2630|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,0.0,54.0,0.0
MEG_1231|Metals|Copper_resistance|Copper_resistance_regulator|BHSA,1333.0,722.0,1628.0
MEG_7819|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|YDEO,2952.0,1095.0,3986.0
MEG_6896|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,39.0
MEG_805|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,72.0
MEG_2533|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,23.0,35.0,0.0
MEG_2681|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,108.0,60.0,171.0
MEG_2677|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,136.0,47.0,130.0
MEG_3221|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2646|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,0.0,24.0,175.0
MEG_6925|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,47.0,182.0
MEG_6613|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,132.0,71.0,48.0
MEG_2952|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,2333.0,1123.0,1051.0
MEG_3873|Metals|Mercury_resistance|Mercury_resistance_protein|MERP,0.0,250.0,25.0
MEG_4074|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRD,0.0,28.0,43.0
MEG_2020|Metals|Copper_resistance|Copper_resistance_protein|COPA,8628.0,4479.0,9440.0
MEG_2536|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,39.0,46.0,0.0
MEG_1229|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|BEXA,181.0,353.0,276.0
MEG_7303|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,1833.0,2313.0,3222.0
MEG_1371|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,0.0,26.0
MEG_6982|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET38,239.0,0.0,106.0
MEG_6167|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,5.0,28.0,0.0
MEG_3842|Metals|Mercury_resistance|Mercury_resistance_protein|MERA,149.0,2079.0,1837.0
MEG_2991|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,82.0,83.0,99.0
MEG_1189|Drugs|Bacitracin|Undecaprenyl_pyrophosphate_phosphatase|BACA,1407.0,935.0,1917.0
MEG_2972|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0.0,0.0,2.0
MEG_2693|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|EATAV|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_827|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,27.0,0.0
MEG_772|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,46.0
MEG_7240|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX,28.0,63.0,0.0
MEG_6596|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,105.0,35.0,0.0
MEG_6795|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,33.0
MEG_7330|Drugs|Fosfomycin|Fosfomycin_target_mutation|UHPT|RequiresSNPConfirmation,65.0,29.0,18.0
MEG_1276|Drugs|betalactams|Class_C_betalactamases|BLAEC,62.0,432.0,244.0
MEG_6584|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,92.0,37.0,0.0
MEG_8719|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX,0.0,15.0,0.0
MEG_2833|Drugs|MLS|23S_rRNA_methyltransferases|ERMF,16.0,41.0,74.0
MEG_3295|Drugs|Mupirocin|Mupirocin-resistant_isoleucyl-tRNA_synthetase|ILES,0.0,0.0,3177.0
