gene_accession,cipbeta10_S3,cipbeta10_S1,cipbeta10_S2
MEG_3753|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDTG,5444.0,5432.0,3799.0
MEG_2043|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|COPBM,0.0,183.0,0.0
MEG_3863|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD,43.0,60.0,15.0
MEG_986|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,0.0,61.0,0.0
MEG_6888|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,49.0,0.0
MEG_7812|Metals|Iron_resistance|Iron_resistance_protein|YBTQ,2453.0,6296.0,2990.0
MEG_4332|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,71.0,131.0,108.0
MEG_6703|Drugs|betalactams|Class_A_betalactamases|TEM,27.0,0.0,0.0
MEG_6813|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,15.0,15.0
MEG_4177|Metals|Nickel_resistance|Nickel_ABC_efflux_regulator|NIKR,4302.0,3843.0,2736.0
MEG_11|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,0.0,0.0,1.0
MEG_1278|Drugs|betalactams|Class_C_betalactamases|BLAEC,438.0,419.0,381.0
MEG_854|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,22.0,0.0,27.0
MEG_7857|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUB,660.0,595.0,437.0
MEG_6590|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0.0,20.0,0.0
MEG_4281|Drugs|betalactams|Mutant_porin_proteins|OMP36|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_1370|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,418.0,0.0
MEG_2089|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORC,1354.0,1361.0,919.0
MEG_5420|Metals|Copper_resistance|Copper_resistance_protein|PCOC,717.0,2543.0,567.0
MEG_2118|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,1374.0,1708.0,974.0
MEG_6940|Drugs|betalactams|Class_A_betalactamases|TEM,30.0,0.0,0.0
MEG_4341|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,78.0,0.0,0.0
MEG_4203|Biocides|Paraquat_resistance|Paraquat_resistance_protein|NMPC,854.0,1038.0,649.0
MEG_3948|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|MGTA,13887.0,13354.0,8855.0
MEG_1486|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CADD,0.0,6495.0,0.0
MEG_6428|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,146.0,174.0
MEG_2430|Drugs|betalactams|Class_A_betalactamases|CTX,8004.0,13046.0,7593.0
MEG_3736|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDFA,2395.0,2233.0,1477.0
MEG_3140|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|GLPF,918.0,1042.0,742.0
MEG_8273|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|NORC,0.0,2500.0,0.0
MEG_1246|Drugs|betalactams|Class_A_betalactamases|BLAA,89.0,0.0,0.0
MEG_1107|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|ARIR,2623.0,2402.0,1631.0
MEG_1091|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,363.0,777.0,448.0
MEG_3999|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|MNTP,4252.0,3944.0,2526.0
MEG_7196|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_regulator|TETRM|RequiresSNPConfirmation,163.0,354.0,178.0
MEG_2616|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,112.0,0.0,86.0
MEG_969|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,42.0,0.0,29.0
MEG_6867|Drugs|betalactams|Class_A_betalactamases|TEM,1578.0,0.0,680.0
MEG_6910|Drugs|betalactams|Class_A_betalactamases|TEM,35.0,101.0,56.0
MEG_3860|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD,0.0,56.0,0.0
MEG_2682|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,238.0,246.0,165.0
MEG_1410|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,361.0,0.0
MEG_7116|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,90.0,0.0
MEG_5422|Metals|Copper_resistance|Copper_resistance_protein|PCOD,1305.0,4996.0,1038.0
MEG_6049|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|RCNB,2851.0,2637.0,1617.0
MEG_1383|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,35.0,0.0
MEG_324|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,23.0,0.0,0.0
MEG_6671|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,11.0,17.0
MEG_1209|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|BCR,2984.0,3032.0,1970.0
MEG_1701|Metals|Sodium_resistance|Sodium_resistance_protein|CHAA,9230.0,8631.0,6057.0
MEG_800|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,25.0,0.0,41.0
MEG_3178|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,44.0,20.0,19.0
MEG_6581|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0.0,31.0,0.0
MEG_7133|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,633.0,0.0
MEG_7048|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,91.0,213.0,108.0
MEG_2729|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRD,6595.0,6597.0,4402.0
MEG_893|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,26.0,0.0,27.0
MEG_6638|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,111.0,127.0,229.0
MEG_6217|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,0.0,20.0
MEG_2687|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,221.0,250.0,151.0
MEG_4363|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,88.0,0.0,103.0
MEG_6504|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILF,430.0,1740.0,391.0
MEG_1192|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAER,6401.0,5973.0,4412.0
MEG_46|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,122.0,0.0,0.0
MEG_5379|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_3834|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|MEPA,0.0,673.0,0.0
MEG_2494|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,21.0,10.0,67.0
MEG_2678|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,213.0,245.0,155.0
MEG_6030|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,0.0,0.0,21.0
MEG_684|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEG,401.0,115.0,0.0
MEG_963|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,27.0,0.0,43.0
MEG_5896|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,287.0,67.0,518.0
MEG_4329|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,107.0,198.0,146.0
MEG_8145|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,806.0,0.0,515.0
MEG_6626|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,144.0,122.0,231.0
MEG_3618|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUF,157.0,0.0,0.0
MEG_6803|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,82.0,9.0
MEG_1369|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,419.0,0.0
MEG_8072|Drugs|betalactams|Class_C_betalactamases|DHA,27.0,0.0,0.0
MEG_2115|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,2041.0,2333.0,3010.0
MEG_2694|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|EATAV|RequiresSNPConfirmation,34.0,0.0,32.0
MEG_2630|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,0.0,0.0,413.0
MEG_6798|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,20.0,0.0
MEG_6031|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,0.0,0.0,32.0
MEG_6628|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,114.0,108.0,230.0
MEG_5395|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_3663|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MARR,3737.0,3502.0,2443.0
MEG_9|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2446|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSA,27445.0,26957.0,18494.0
MEG_2378|Drugs|betalactams|Class_A_betalactamases|CTX,5390.0,19362.0,4957.0
MEG_1731|Drugs|Lipopeptides|Daptomycin-resistant_mutant|CLS|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2714|Biocides|Quaternary_Ammonium_Compounds_(QACs)_resistance|QAC_efflux_pump|EMEA,89.0,447.0,84.0
MEG_2132|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CRP,6638.0,6551.0,4793.0
MEG_3230|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2959|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_1162|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSCM,1210.0,1845.0,476.0
MEG_7373|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC,0.0,195.0,0.0
MEG_304|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,25.0,0.0,0.0
MEG_6877|Drugs|betalactams|Class_A_betalactamases|TEM,15.0,75.0,46.0
MEG_2725|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRB,6137.0,6026.0,4293.0
MEG_7843|Drugs|Lipopeptides|Daptomycin-resistant_mutant|YYBT|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_3189|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_3943|Drugs|Multi-drug_resistance|MDR_regulator|MGRA,0.0,1047.0,0.0
MEG_4344|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,207.0,0.0,288.0
MEG_6159|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,554.0,0.0,0.0
MEG_7109|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,127.0,0.0
MEG_2897|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECE,1111.0,2831.0,1052.0
MEG_4217|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|NREB,111.0,0.0,0.0
MEG_6740|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,14.0,0.0
MEG_4170|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKC,9026.0,8658.0,6037.0
MEG_1189|Drugs|Bacitracin|Undecaprenyl_pyrophosphate_phosphatase|BACA,4264.0,2357.0,2376.0
MEG_4365|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,78.0,0.0,84.0
MEG_8659|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_regulator|RAMR|RequiresSNPConfirmation,231.0,297.0,317.0
MEG_1115|Drugs|Multi-drug_resistance|MDR_regulator|ARLR,0.0,884.0,0.0
MEG_5334|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,2.0,0.0,3.0
MEG_829|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,72.0,0.0
MEG_5902|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,35.0,0.0,0.0
MEG_795|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,29.0,0.0,27.0
MEG_3896|Metals|Mercury_resistance|Mercury_resistance_protein|MERT,195.0,1248.0,655.0
MEG_6584|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,17.0,18.0,0.0
MEG_7862|Metals|Zinc_resistance|Zinc_resistance_regulator|ZRAR,12339.0,12448.0,8170.0
MEG_8077|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_pumps|EFRA,209.0,671.0,232.0
MEG_2452|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|CUSR,6737.0,6363.0,4446.0
MEG_7132|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,118.0,0.0
MEG_4028|Drugs|MLS|Macrolide_phosphotransferases|MPHA,46.0,0.0,0.0
MEG_7101|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,0.0,42.0,0.0
MEG_2091|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORC,3065.0,3138.0,2352.0
MEG_7318|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,0.0,120.0,40.0
MEG_802|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,13.0,0.0,27.0
MEG_3460|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|KMRA,1855.0,2270.0,2498.0
MEG_7180|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,65.0,75.0,61.0
MEG_6952|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,44.0,0.0
MEG_791|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,22.0
MEG_6826|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,27.0,0.0
MEG_2084|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORA,897.0,936.0,1067.0
MEG_2739|Drugs|Cationic_antimicrobial_peptides|Lipid_A_modification|EPTA,13443.0,13840.0,8778.0
MEG_7069|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETD,0.0,28.0,0.0
MEG_6629|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,150.0,124.0,280.0
MEG_2553|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,169.0,743.0
MEG_5394|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|RequiresSNPConfirmation,30.0,38.0,28.0
MEG_1096|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,398.0,638.0,440.0
MEG_2706|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_pumps|EFRA,122.0,340.0,129.0
MEG_1328|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,81.0,0.0
MEG_1358|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,537.0,0.0
MEG_1359|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,65.0,0.0
MEG_4057|Drugs|Lipopeptides|Daptomycin-resistant_mutant|MPRFD|RequiresSNPConfirmation,0.0,2.0,0.0
MEG_902|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,22.0,94.0,0.0
MEG_2964|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,49.0,100.0,13.0
MEG_1372|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,59.0,0.0
MEG_7015|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,72.0,82.0,240.0
MEG_3758|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|MDTK,4541.0,4327.0,3019.0
MEG_6022|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,0.0,0.0,8.0
MEG_6958|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERD,0.0,43.0,0.0
MEG_4342|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,62.0,0.0,0.0
MEG_7313|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,0.0,43.0,0.0
MEG_2722|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRA,7301.0,6645.0,4239.0
MEG_5819|Drugs|Fosfomycin|Fosfomycin_target_mutation|PTSL|RequiresSNPConfirmation,0.0,0.0,4.0
MEG_3288|Biocides|Peroxide_resistance|Peroxide_resistance_stress_protein|IBPB,1618.0,1657.0,1144.0
MEG_7858|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUB,5664.0,5234.0,3636.0
MEG_2721|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRA,3335.0,3065.0,2115.0
MEG_1177|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSRM,0.0,98.0,0.0
MEG_3978|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_7204|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_regulator|TETU,19.0,0.0,0.0
MEG_7859|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUC,6030.0,5708.0,4297.0
MEG_8276|Drugs|betalactams|Class_A_betalactamases|OKP,8.0,0.0,0.0
MEG_794|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,88.0,0.0,70.0
MEG_4010|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODC,5372.0,5134.0,3419.0
MEG_1028|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,223.0,0.0,0.0
MEG_6625|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,144.0,134.0,259.0
MEG_6937|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,43.0,0.0
MEG_2733|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRK,3222.0,3084.0,2087.0
MEG_915|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,217.0,0.0,237.0
MEG_2673|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,263.0,200.0,191.0
MEG_7130|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,106.0,0.0
MEG_64|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,97.0,0.0,19.0
MEG_1974|Drugs|betalactams|Class_C_betalactamases|CMY,166.0,0.0,0.0
MEG_3208|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,3.0,0.0,5.0
MEG_6621|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,127.0,119.0,259.0
MEG_1190|Drugs|Bacitracin|Undecaprenyl_pyrophosphate_phosphatase|BACA,3831.0,6031.0,3031.0
MEG_6123|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,1.0,1.0,3.0
MEG_1144|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSA,98.0,634.0,76.0
MEG_3255|Biocides|Acid_resistance|Acid_resistance_protein|HDEB,2188.0,2307.0,1383.0
MEG_7264|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLC,3767.0,3645.0,2746.0
MEG_6337|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,11.0,0.0
MEG_5362|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_910|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,27.0,77.0,7.0
MEG_3874|Metals|Mercury_resistance|Mercury_resistance_protein|MERP,103.0,355.0,198.0
MEG_6397|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,12.0,0.0
MEG_6591|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,96.0,192.0,0.0
MEG_6981|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET38,0.0,104.0,0.0
MEG_1366|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,329.0,0.0
MEG_4163|Metals|Sodium_resistance|Sodium_resistance_protein|NHAB,5738.0,5345.0,3771.0
MEG_4175|Metals|Nickel_resistance|Nickel_ABC_efflux_regulator|NIKR,213.0,780.0,265.0
MEG_1992|Drugs|betalactams|Class_C_betalactamases|CMY,49.0,45.0,0.0
MEG_1211|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|BCR,1521.0,1449.0,1003.0
MEG_3077|Biocides|Acid_resistance|Acid_resistance_protein|GADA,70.0,119.0,73.0
MEG_6545|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODB,4753.0,4376.0,3072.0
MEG_1182|Biocides|Acid_resistance|Acid_resistance_protein|ASR,882.0,734.0,578.0
MEG_968|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,152.0,0.0,226.0
MEG_3977|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,3.0,5.0,2.0
MEG_1652|Biocides|Biguanide_resistance|Biguanide_cation_efflux|CEPAB,1245.0,1405.0,1763.0
MEG_5400|Drugs|betalactams|Penicillin_binding_protein|PBP2,16774.0,16026.0,10865.0
MEG_828|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,9.0,66.0,0.0
MEG_7147|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,51.0,0.0
MEG_7095|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,0.0,29.0,0.0
MEG_5348|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,2.0,15.0,5.0
MEG_6543|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODA,557.0,658.0,373.0
MEG_7148|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,81.0,0.0
MEG_2093|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORD,1438.0,1343.0,949.0
MEG_402|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRB,23.0,0.0,0.0
MEG_7028|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,54.0,50.0,162.0
MEG_7052|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,169.0,555.0,141.0
MEG_142|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,0.0,8.0
MEG_7126|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,109.0,40.0
MEG_3889|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR2,0.0,46.0,18.0
MEG_5828|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACE,24.0,40.0,11.0
MEG_7329|Drugs|Fosfomycin|Fosfomycin_target_mutation|UHPT|RequiresSNPConfirmation,0.0,48.0,0.0
MEG_6020|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,0.0,0.0,20.0
MEG_5387|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_7302|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,7.0,6.0,3.0
MEG_6815|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,40.0,22.0
MEG_2454|Metals|Copper_resistance|Copper_resistance_protein|CUTA,3240.0,3259.0,2060.0
MEG_4354|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,69.0,0.0,0.0
MEG_2024|Metals|Copper_resistance|Copper_resistance_protein|COPA,261.0,222.0,161.0
MEG_6145|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRSA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_7199|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETS,27.0,76.0,0.0
MEG_2453|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|CUSS,12125.0,11287.0,7555.0
MEG_5332|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,2.0,15.0,4.0
MEG_1029|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,53.0,71.0,0.0
MEG_4352|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,164.0,288.0,358.0
MEG_6786|Drugs|betalactams|Class_A_betalactamases|TEM,20.0,0.0,0.0
MEG_6986|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET38,0.0,105.0,0.0
MEG_6462|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,0.0,129.0
MEG_7884|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ACRR|RequiresSNPConfirmation,234.0,237.0,282.0
MEG_2737|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRY,5072.0,4813.0,3087.0
MEG_6983|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET38,0.0,1048.0,0.0
MEG_6587|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,28.0,45.0,15.0
