gene_accession,cip20_S1,cip20_S3,cip20_S2
MEG_3212|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,225.0,0.0
MEG_2121|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,7399.0,11573.0,4199.0
MEG_8013|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,67.0,82.0,19.0
MEG_221|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,19.0,0.0
MEG_220|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,25.0,0.0
MEG_4840|Drugs|betalactams|Class_D_betalactamases|OXA,0.0,103.0,0.0
MEG_4325|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,425.0,140.0,45.0
MEG_4175|Metals|Nickel_resistance|Nickel_ABC_efflux_regulator|NIKR,550.0,434.0,19.0
MEG_6615|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,61.0,467.0,0.0
MEG_6909|Drugs|betalactams|Class_A_betalactamases|TEM,328.0,850.0,260.0
MEG_2429|Drugs|betalactams|Class_A_betalactamases|CTX,22.0,0.0,0.0
MEG_4061|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|MSBA,10102.0,15136.0,5833.0
MEG_4360|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,149.0,78.0,0.0
MEG_1365|Drugs|betalactams|Class_A_betalactamases|BLAZ,14.0,0.0,19.0
MEG_7313|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,43.0,43.0,151.0
MEG_3736|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDFA,1661.0,2532.0,923.0
MEG_6652|Metals|Copper_resistance|Copper_resistance_protein|TCRB,3242.0,2425.0,1129.0
MEG_3245|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|GYRBA|RequiresSNPConfirmation,0.0,1.0,3.0
MEG_3896|Metals|Mercury_resistance|Mercury_resistance_protein|MERT,595.0,364.0,148.0
MEG_2868|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|EVGS,2657.0,1263.0,830.0
MEG_1689|Drugs|betalactams|Class_A_betalactamases|CFX,0.0,0.0,12.0
MEG_3009|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSB,45.0,223.0,3254.0
MEG_5787|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|PITA,13732.0,17944.0,7585.0
MEG_1054|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,239.0,362.0,0.0
MEG_1095|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,289.0,443.0,294.0
MEG_2451|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSF,2230.0,3461.0,1393.0
MEG_6796|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,20.0,0.0
MEG_2166|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,19.0,22.0
MEG_401|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRB,19991.0,28237.0,11435.0
MEG_6791|Drugs|betalactams|Class_A_betalactamases|TEM,25.0,0.0,0.0
MEG_3599|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|LMRS,105.0,713.0,9564.0
MEG_1189|Drugs|Bacitracin|Undecaprenyl_pyrophosphate_phosphatase|BACA,2699.0,3817.0,1479.0
MEG_2585|Drugs|betalactams|Class_C_betalactamases|DHA,0.0,61.0,0.0
MEG_400|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRA,1683.0,1012.0,509.0
MEG_6742|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,34.0,0.0
MEG_6082|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ROBA,5421.0,7782.0,3053.0
MEG_2586|Drugs|betalactams|Class_C_betalactamases|DHA,0.0,36.0,0.0
MEG_41|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,76.0,57.0,21.0
MEG_2348|Drugs|betalactams|Class_A_betalactamases|CTX,24.0,0.0,0.0
MEG_8680|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRS|RequiresSNPConfirmation,11856.0,8821.0,17211.0
MEG_2701|Biocides|Acid_resistance|Acid_resistance_protein|EEFA,2103.0,1352.0,674.0
MEG_399|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRA,7593.0,10544.0,4250.0
MEG_8043|Drugs|betalactams|Class_A_betalactamases|CTX,20.0,0.0,23.0
MEG_3831|Drugs|Lipopeptides|Lysocin-resistant_mutant|MENA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_1181|Biocides|Acid_resistance|Acid_resistance_protein|ASR,1665.0,2279.0,966.0
MEG_7854|Metals|Zinc_resistance|Zinc_resistance_regulator|ZNTR,2703.0,3799.0,1508.0
MEG_800|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,27.0,0.0,0.0
MEG_3863|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD,29.0,28.0,149.0
MEG_6604|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0.0,17.0,0.0
MEG_6807|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,9.0
MEG_7864|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|ZRAS,8110.0,10211.0,3562.0
MEG_1652|Biocides|Biguanide_resistance|Biguanide_cation_efflux|CEPAB,1483.0,957.0,538.0
MEG_2393|Drugs|betalactams|Class_A_betalactamases|CTX,327.0,227.0,268.0
MEG_5996|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,112.0,0.0,0.0
MEG_6838|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,25.0,0.0
MEG_6939|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,35.0,0.0
MEG_7857|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUB,436.0,685.0,252.0
MEG_6550|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|SOXRB,1041.0,1537.0,610.0
MEG_8037|Drugs|Aminoglycosides|Aminoglycoside_efflux_pumps|CRCB,0.0,0.0,24.0
MEG_1116|Drugs|Multi-drug_resistance|MDR_regulator|ARLR,0.0,42.0,543.0
MEG_3587|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_1195|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES,3998.0,5627.0,2239.0
MEG_2532|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,134.0,16.0
MEG_2198|Drugs|betalactams|Class_A_betalactamases|CTX,16.0,0.0,18.0
MEG_8087|Biocides|Aldehyde_resistance|Aldehyde_degradation|FORMA,0.0,2829.0,0.0
MEG_1580|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,86.0,51.0,30.0
MEG_4006|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODB,2281.0,3101.0,1239.0
MEG_1731|Drugs|Lipopeptides|Daptomycin-resistant_mutant|CLS|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_5359|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2447|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSB,7775.0,11496.0,4667.0
MEG_6050|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|RCNR,1657.0,2471.0,938.0
MEG_4330|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,141.0,59.0,0.0
MEG_1182|Biocides|Acid_resistance|Acid_resistance_protein|ASR,579.0,935.0,393.0
MEG_6576|Biocides|Multi-biocide_resistance|Multi-biocide_SMR_efflux_pump|SUGE,527.0,702.0,286.0
MEG_6131|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_3244|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|GYRBA|RequiresSNPConfirmation,2.0,2.0,1.0
MEG_3756|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|MDTI,2108.0,3058.0,1297.0
MEG_5829|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACEDELTA1,8.0,105.0,12.0
MEG_1592|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,56.0,37.0,22.0
MEG_796|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,26.0,0.0,0.0
MEG_4331|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,198.0,96.0,36.0
MEG_834|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,77.0,0.0
MEG_7047|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,0.0,177.0,0.0
MEG_887|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,28.0,0.0,0.0
MEG_1246|Drugs|betalactams|Class_A_betalactamases|BLAA,87.0,0.0,0.0
MEG_1598|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation,0.0,99.0,17.0
MEG_21|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0.0,968.0,0.0
MEG_2509|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,141.0,13.0
MEG_2597|Drugs|betalactams|Class_C_betalactamases|DHA,0.0,41.0,0.0
MEG_4094|Drugs|Fosfomycin|Fosfomycin_target_mutation|MURA|RequiresSNPConfirmation,0.0,1.0,0.0
MEG_6505|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILF,50.0,96.0,83.0
MEG_8273|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|NORC,85.0,699.0,9672.0
MEG_2517|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,102.0,0.0,0.0
MEG_2528|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,7.0,0.0
MEG_2452|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|CUSR,5133.0,7229.0,2867.0
MEG_6162|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,138.0,16.0,0.0
MEG_6135|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,1.0,2.0,0.0
MEG_7139|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,70.0,0.0
MEG_3873|Metals|Mercury_resistance|Mercury_resistance_protein|MERP,55.0,42.0,246.0
MEG_3515|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|KPNF,571.0,363.0,142.0
MEG_3589|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6864|Drugs|betalactams|Class_A_betalactamases|TEM,12.0,0.0,0.0
MEG_6157|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,69.0,14.0,0.0
MEG_4333|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,147.0,96.0,42.0
MEG_7876|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,114.0,0.0
MEG_8145|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,616.0,1382.0,474.0
MEG_5384|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2720|Biocides|Multi-biocide_resistance|Multi-biocide_MATE_efflux_pump|EMMDR,0.0,407.0,0.0
MEG_3865|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD,0.0,34.0,111.0
MEG_6863|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,13.0,0.0
MEG_970|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,20.0,0.0
MEG_7104|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,38.0,0.0
MEG_702|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADEN,33.0,0.0,0.0
MEG_1455|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,0.0,79.0
MEG_6836|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,21.0,0.0
MEG_2260|Drugs|betalactams|Class_A_betalactamases|CTX,22.0,14.0,0.0
MEG_2161|Drugs|betalactams|Class_A_betalactamases|CTX,12.0,0.0,0.0
MEG_2896|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECE,3333.0,2941.0,1443.0
MEG_2508|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,132.0,0.0
MEG_2588|Drugs|betalactams|Class_C_betalactamases|DHA,0.0,55.0,0.0
MEG_2955|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,2.0,1.0,0.0
MEG_7362|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC,44.0,112.0,60.0
MEG_6139|Drugs|Lipopeptides|Daptomycin-resistant_beta-subunit_of_RNA_polymerase_RpoC|RPOCL|RequiresSNPConfirmation,1.0,0.0,0.0
MEG_4353|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,285.0,141.0,0.0
MEG_333|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,260.0,0.0
MEG_2383|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,0.0,18.0
MEG_854|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,24.0,0.0,0.0
MEG_3606|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,84.0,61.0,58.0
MEG_2732|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRK,3970.0,6168.0,2618.0
MEG_6806|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,37.0,0.0
MEG_7883|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRB|RequiresSNPConfirmation,2174.0,1311.0,689.0
MEG_7025|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,479.0,352.0,221.0
MEG_3183|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_8070|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRB|RequiresSNPConfirmation,35.0,222.0,3533.0
MEG_2357|Drugs|betalactams|Class_A_betalactamases|CTX,12.0,10.0,9.0
MEG_6626|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,316.0,145.0,176.0
MEG_6624|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,363.0,157.0,229.0
MEG_8288|Drugs|betalactams|Mutant_porin_proteins|OMPA,6475.0,8372.0,3524.0
MEG_372|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|ABEM,55.0,0.0,0.0
MEG_4057|Drugs|Lipopeptides|Daptomycin-resistant_mutant|MPRFD|RequiresSNPConfirmation,0.0,0.0,5.0
MEG_7050|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,0.0,23.0,0.0
MEG_4356|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,214.0,78.0,0.0
MEG_7875|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,77.0,0.0
MEG_2729|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRD,4757.0,6690.0,2817.0
MEG_8710|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,29.0,0.0
MEG_2453|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|CUSS,8778.0,12790.0,4902.0
MEG_7042|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,0.0,335.0,0.0
MEG_2147|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,0.0,11.0
MEG_2093|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORD,1013.0,1438.0,539.0
MEG_1369|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,0.0,25.0
MEG_684|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEG,308.0,0.0,0.0
MEG_6588|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0.0,21.0,0.0
MEG_1600|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation,0.0,0.0,6.0
MEG_5815|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTC,7688.0,9784.0,3990.0
MEG_20|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,68.0,62.0,30.0
MEG_2197|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,17.0,21.0
MEG_5423|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|PCOE,337.0,477.0,844.0
MEG_3611|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUC,249.0,280.0,141.0
MEG_4343|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,284.0,185.0,65.0
MEG_5334|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,2.0,1.0,0.0
MEG_1166|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSDM,127.0,266.0,652.0
MEG_7024|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,357.0,206.0,140.0
MEG_7333|Drugs|Glycopeptides|VanA-type_resistance_protein|VAN|RequiresSNPConfirmation,13.0,29.0,9.0
MEG_2443|Metals|Copper_resistance|Copper_resistance_regulator|CUER,2992.0,4173.0,1529.0
MEG_2844|Drugs|MLS|23S_rRNA_methyltransferases|ERMR,0.0,29.0,28.0
MEG_685|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEH,103.0,13.0,0.0
MEG_2146|Drugs|betalactams|Class_A_betalactamases|CTX,12.0,8.0,0.0
MEG_8053|Drugs|betalactams|Class_A_betalactamases|CTX,16.0,0.0,23.0
MEG_4170|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKC,6626.0,9208.0,3660.0
MEG_2525|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,33.0,0.0
MEG_3998|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|MNTH,7828.0,11316.0,4639.0
MEG_7045|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,0.0,309.0,0.0
MEG_7873|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,156.0,0.0
MEG_4332|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,137.0,107.0,26.0
MEG_6981|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET38,0.0,0.0,450.0
MEG_6136|Drugs|Multi-drug_resistance|MDR_mutation|MRPOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_3288|Biocides|Peroxide_resistance|Peroxide_resistance_stress_protein|IBPB,1204.0,1737.0,727.0
MEG_2959|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0.0,2.0,1.0
MEG_7329|Drugs|Fosfomycin|Fosfomycin_target_mutation|UHPT|RequiresSNPConfirmation,1.0,14.0,185.0
MEG_1119|Drugs|Multi-drug_resistance|MDR_regulator|ARLS,0.0,407.0,5327.0
MEG_1004|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT9,0.0,33.0,0.0
MEG_6982|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET38,44.0,159.0,2525.0
MEG_3|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,3.0,0.0,6.0
MEG_2714|Biocides|Quaternary_Ammonium_Compounds_(QACs)_resistance|QAC_efflux_pump|EMEA,0.0,30.0,62.0
MEG_2320|Drugs|betalactams|Class_A_betalactamases|CTX,13.0,0.0,0.0
MEG_1039|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0.0,0.0,12.0
MEG_6118|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,2.0
MEG_7307|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,322.0,180.0,0.0
MEG_5375|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,805.0,612.0,250.0
MEG_2159|Drugs|betalactams|Class_A_betalactamases|CTX,14.0,0.0,0.0
MEG_3947|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|MGTA,7545.0,10304.0,4049.0
MEG_44|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,99.0,111.0,43.0
MEG_4217|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|NREB,102.0,0.0,0.0
MEG_1730|Drugs|Lipopeptides|Daptomycin-resistant_mutant|CLS|RequiresSNPConfirmation,0.0,0.0,7.0
MEG_3610|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUC,0.0,0.0,24.0
MEG_6013|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRD,71.0,23.0,0.0
MEG_1276|Drugs|betalactams|Class_C_betalactamases|BLAEC,863.0,221.0,495.0
MEG_827|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,6.0
MEG_6683|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,24.0,0.0
MEG_2689|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBB,2258.0,3408.0,1320.0
MEG_8143|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GRLB|RequiresSNPConfirmation,0.0,112.0,1863.0
MEG_1602|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation,0.0,51.0,0.0
MEG_910|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,165.0,0.0
MEG_5826|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACC,0.0,0.0,962.0
MEG_6941|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,44.0,0.0
MEG_7872|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,90.0,0.0
MEG_2991|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,62.0,55.0,49.0
MEG_7831|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YGIW,2989.0,4168.0,1635.0
MEG_2449|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSC,3326.0,1766.0,1380.0
MEG_1645|Drugs|betalactams|Class_A_betalactamases|CEPA,0.0,12.0,0.0
MEG_4350|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,113.0,71.0,59.0
MEG_699|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADEL,35.0,0.0,0.0
MEG_3752|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTF,17143.0,24713.0,10081.0
MEG_2898|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|FETA,3818.0,5857.0,2312.0
MEG_1358|Drugs|betalactams|Class_A_betalactamases|BLAZ,15.0,0.0,14.0
MEG_7181|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,89.0,75.0,103.0
MEG_8712|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,40.0,0.0
MEG_2553|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,569.0,0.0,0.0
MEG_6578|Biocides|Multi-biocide_resistance|Multi-biocide_SMR_efflux_pump|SUGE,71.0,138.0,54.0
MEG_4344|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,130.0,0.0
MEG_2120|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,1068.0,1159.0,936.0
MEG_4334|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,35.0,28.0,51.0
MEG_3662|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MARA,1481.0,2255.0,790.0
MEG_5409|Drugs|betalactams|Penicillin_binding_protein|PBP4B,7721.0,11558.0,4369.0
MEG_5395|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6020|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,0.0,15.0,245.0
MEG_2534|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,86.0,0.0
MEG_1692|Drugs|betalactams|Class_A_betalactamases|CFX,0.0,15.0,0.0
MEG_2951|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6680|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,36.0,0.0
MEG_6912|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,73.0,0.0
MEG_6111|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6727|Drugs|betalactams|Class_A_betalactamases|TEM,10.0,31.0,0.0
MEG_4981|Drugs|betalactams|Class_D_betalactamases|OXA,0.0,233.0,0.0
MEG_7833|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YHCN,2020.0,2653.0,1027.0
MEG_706|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADET2,85.0,0.0,0.0
MEG_6032|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,0.0,13.0,81.0
MEG_2457|Metals|Copper_resistance|Copper_resistance_protein|CUTE,9653.0,13984.0,5211.0
MEG_2190|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,0.0,26.0
MEG_6957|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERC,187.0,81.0,131.0
