gene_accession,cip40_S3,cip40_S1,cip40_S2
MEG_1164|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSCM,2046.0,2410.0,2008.0
MEG_899|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,18.0,0.0,0.0
MEG_415|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ACRS,6482.0,8376.0,5106.0
MEG_6603|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,40.0,0.0,91.0
MEG_2873|Biocides|Phenolic_compound_resistance|Triclosan-resistant_mutation|FABG|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_5825|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACC,15.0,0.0,5.0
MEG_7842|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_pumps|YOGI,14160.0,17132.0,12173.0
MEG_7032|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,512.0,570.0,603.0
MEG_2201|Drugs|betalactams|Class_A_betalactamases|CTX,5.0,0.0,0.0
MEG_1039|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,33.0,0.0,0.0
MEG_6028|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,122.0,215.0,33.0
MEG_6477|Drugs|betalactams|Class_A_betalactamases|SHV,8.0,0.0,38.0
MEG_2382|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,0.0,23.0
MEG_2619|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,0.0,0.0,10.0
MEG_828|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,67.0
MEG_2681|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,220.0,267.0,195.0
MEG_2487|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,53.0,0.0,167.0
MEG_3662|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MARA,1969.0,2620.0,1650.0
MEG_5146|Drugs|betalactams|Class_D_betalactamases|OXA,0.0,0.0,31.0
MEG_1190|Drugs|Bacitracin|Undecaprenyl_pyrophosphate_phosphatase|BACA,5614.0,6059.0,4653.0
MEG_686|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEI,0.0,45.0,0.0
MEG_6592|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,41.0,0.0,105.0
MEG_884|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,75.0,95.0,20.0
MEG_4345|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,101.0,0.0,0.0
MEG_1409|Drugs|betalactams|Class_A_betalactamases|BLAZ,17.0,0.0,50.0
MEG_6931|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,46.0
MEG_4029|Drugs|MLS|Macrolide_phosphotransferases|MPHA,686.0,106.0,2274.0
MEG_7117|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,34.0,0.0
MEG_8459|Drugs|betalactams|Penicillin_binding_protein|PBP4|RequiresSNPConfirmation,267.0,0.0,1054.0
MEG_7374|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC,0.0,612.0,70.0
MEG_5362|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_7333|Drugs|Glycopeptides|VanA-type_resistance_protein|VAN|RequiresSNPConfirmation,3.0,57.0,6.0
MEG_2424|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,0.0,152.0
MEG_827|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,12.0,8.0,38.0
MEG_7196|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_regulator|TETRM|RequiresSNPConfirmation,19.0,13.0,46.0
MEG_7018|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,225.0,230.0,278.0
MEG_3753|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDTG,6687.0,8055.0,5403.0
MEG_4074|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRD,36.0,0.0,0.0
MEG_1086|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,409.0,132.0,1279.0
MEG_906|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,18.0,0.0,102.0
MEG_6922|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,44.0
MEG_703|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADER,44.0,57.0,21.0
MEG_5394|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|RequiresSNPConfirmation,44.0,41.0,34.0
MEG_2897|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECE,2250.0,2104.0,2138.0
MEG_2812|Drugs|MLS|23S_rRNA_methyltransferases|ERMC,0.0,0.0,26.0
MEG_4002|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODA,7540.0,9682.0,6228.0
MEG_5977|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,13219.0,10874.0,14361.0
MEG_7835|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YIEF,5136.0,6436.0,4655.0
MEG_3747|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTB,26039.0,31672.0,22888.0
MEG_953|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,15.0,0.0,61.0
MEG_8231|Drugs|Lipopeptides|Colistin-resistant_mutant|LPSB,54.0,80.0,0.0
MEG_7858|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUB,6008.0,7344.0,4949.0
MEG_959|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,54.0
MEG_2497|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,0.0,28.0
MEG_4358|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,91.0,0.0,327.0
MEG_677|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEA,33.0,108.0,13.0
MEG_2443|Metals|Copper_resistance|Copper_resistance_regulator|CUER,4177.0,5223.0,3413.0
MEG_7861|Metals|Zinc_resistance|Zinc_resistance_regulator|ZRAR,1916.0,2179.0,1918.0
MEG_1603|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation,0.0,0.0,9.0
MEG_1490|Drugs|Cationic_antimicrobial_peptides|Cationic_peptide-resistant_16S_ribosomal_subunit_protein|CAP16S|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6887|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,30.0
MEG_2733|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRK,3387.0,4382.0,2672.0
MEG_2724|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRB,3592.0,4339.0,3167.0
MEG_796|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,15.0,0.0,16.0
MEG_888|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,51.0,87.0,32.0
MEG_848|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,23.0,10.0
MEG_7318|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,146.0,304.0,171.0
MEG_1060|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME,200.0,0.0,672.0
MEG_1275|Drugs|betalactams|Class_C_betalactamases|BLAEC,442.0,746.0,813.0
MEG_2691|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBC,2386.0,3218.0,2085.0
MEG_8461|Drugs|betalactams|Penicillin_binding_protein|PBP5|RequiresSNPConfirmation,160.0,403.0,323.0
MEG_8053|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,0.0,21.0
MEG_3512|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|KPN,1396.0,313.0,3660.0
MEG_927|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,33.0
MEG_1210|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|BCR,5473.0,6506.0,4619.0
MEG_8699|Drugs|betalactams|Class_A_betalactamases|SHV,9.0,0.0,39.0
MEG_7121|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,40.0,20.0,20.0
MEG_6410|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,0.0,21.0
MEG_1575|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,31.0,0.0,17.0
MEG_2446|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSA,28455.0,33880.0,25356.0
MEG_8634|Drugs|Lipopeptides|Colistin-resistant_mutant|PMRAR|RequiresSNPConfirmation,6203.0,8258.0,5262.0
MEG_7240|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX,0.0,0.0,19.0
MEG_2533|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,26.0,11.0,65.0
MEG_7265|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLC,226.0,276.0,240.0
MEG_404|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD,1020.0,0.0,2358.0
MEG_2447|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSB,10926.0,13699.0,9442.0
MEG_7867|Metals|Zinc_resistance|Zinc_resistance_regulator|ZUR,3539.0,4837.0,3074.0
MEG_6543|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODA,635.0,771.0,493.0
MEG_3661|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MARA,1182.0,1439.0,952.0
MEG_2287|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,0.0,17.0
MEG_2419|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,0.0,31.0
MEG_6701|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,13.0
MEG_1731|Drugs|Lipopeptides|Daptomycin-resistant_mutant|CLS|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2949|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,11.0,0.0,67.0
MEG_7118|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,71.0,0.0,53.0
MEG_2088|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORB,5043.0,6139.0,4858.0
MEG_399|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRA,10181.0,13562.0,8233.0
MEG_3837|Metals|Mercury_resistance|Mercury_resistance_protein|MERA,0.0,0.0,665.0
MEG_6596|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,36.0,0.0,116.0
MEG_3222|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_5883|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,4846.0,3777.0,5175.0
MEG_3083|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|GADX,2253.0,5823.0,2614.0
MEG_2689|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBB,3278.0,4142.0,2613.0
MEG_6611|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0.0,0.0,123.0
MEG_6879|Drugs|betalactams|Class_A_betalactamases|TEM,9.0,0.0,0.0
MEG_866|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,12.0,0.0,24.0
MEG_6950|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,21.0
MEG_7832|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|YGJH,7577.0,10305.0,6347.0
MEG_2429|Drugs|betalactams|Class_A_betalactamases|CTX,15.0,0.0,22.0
MEG_951|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,32.0,27.0,48.0
MEG_6964|Drugs|Tetracyclines|Tetracycline-resistant_16S_ribosomal_subunit_protein|TET16S|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_4210|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|NORB,347.0,0.0,1195.0
MEG_7843|Drugs|Lipopeptides|Daptomycin-resistant_mutant|YYBT|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2993|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,177.0,23.0,332.0
MEG_6624|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,207.0,253.0,188.0
MEG_6195|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,0.0,48.0
MEG_409|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRF,12729.0,17349.0,10287.0
MEG_2089|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORC,1251.0,1541.0,1341.0
MEG_3200|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,1.0,0.0
MEG_1614|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation,0.0,14.0,10.0
MEG_6587|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,65.0,19.0,191.0
MEG_2894|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECD,1673.0,1270.0,1714.0
MEG_901|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,42.0
MEG_3756|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|MDTI,3037.0,3750.0,2317.0
MEG_678|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEB,83.0,235.0,0.0
MEG_241|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,7.0,0.0
MEG_1636|Drugs|betalactams|Class_A_betalactamases|CBLA,48.0,24.0,35.0
MEG_7317|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,284.0,90.0,698.0
MEG_2702|Biocides|Acid_resistance|Acid_resistance_protein|EEFX,293.0,55.0,772.0
MEG_2455|Metals|Copper_resistance|Copper_resistance_protein|CUTC,2451.0,3105.0,1961.0
MEG_849|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,79.0,23.0
MEG_2680|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,190.0,264.0,190.0
MEG_1151|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSBM,2389.0,2122.0,3421.0
MEG_4168|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKB,6645.0,8567.0,5673.0
MEG_2597|Drugs|betalactams|Class_C_betalactamases|DHA,94.0,0.0,317.0
MEG_2867|Biocides|Acid_resistance|Acid_resistance_regulator|EVGA,5022.0,6545.0,4036.0
MEG_6670|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,14.0
MEG_1343|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,0.0,15.0
MEG_2896|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECE,3736.0,3220.0,3083.0
MEG_2952|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,1222.0,307.0,2770.0
MEG_6607|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,32.0,0.0,107.0
MEG_7017|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,169.0,214.0,218.0
MEG_7045|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,0.0,25.0,41.0
MEG_1156|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSC,49.0,0.0,188.0
MEG_1732|Drugs|Lipopeptides|Daptomycin-resistant_mutant|CLS|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_1364|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,0.0,67.0
MEG_1373|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,0.0,25.0
MEG_7864|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|ZRAS,10977.0,14485.0,8717.0
MEG_6613|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,48.0,11.0,178.0
MEG_4356|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,62.0,0.0,210.0
MEG_1363|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,0.0,46.0
MEG_304|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,12.0,17.0,29.0
MEG_6616|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,263.0,0.0,778.0
MEG_1598|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation,0.0,0.0,11.0
MEG_8043|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,0.0,22.0
MEG_2673|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,260.0,299.0,197.0
MEG_370|Drugs|Fosfomycin|Fosfomycin_MFS_efflux_pump|ABAQ,43.0,0.0,20.0
MEG_3648|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LSAE,63.0,0.0,41.0
MEG_6651|Metals|Copper_resistance|Copper_resistance_protein|TCRA,243.0,113.0,106.0
MEG_3201|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_8150|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRB|RequiresSNPConfirmation,325.0,0.0,0.0
MEG_4352|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,127.0,0.0,312.0
MEG_700|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADEL,17.0,66.0,0.0
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD,5178.0,6547.0,4764.0
MEG_6107|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2309|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,0.0,25.0
MEG_6497|Drugs|betalactams|Class_A_betalactamases|SHV,39.0,0.0,55.0
MEG_812|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,47.0,60.0,0.0
MEG_6509|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|SILS,1769.0,330.0,3067.0
MEG_1053|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,261.0,105.0,928.0
MEG_5387|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6439|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,0.0,48.0
MEG_3887|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR2,133.0,0.0,291.0
MEG_1772|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,0.0,0.0,35.0
MEG_2643|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,36.0,41.0,22.0
MEG_5343|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2640|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,58.0,98.0,37.0
MEG_4038|Drugs|MLS|Macrolide_phosphotransferases|MPHC,22.0,0.0,124.0
MEG_729|Drugs|betalactams|Penicillin_binding_protein|AMPH,9203.0,12707.0,7691.0
MEG_3244|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|GYRBA|RequiresSNPConfirmation,5.0,3.0,3.0
MEG_6099|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,2.0,0.0,5.0
MEG_4329|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,76.0,14.0,144.0
MEG_733|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|AMVA,26.0,119.0,13.0
MEG_1578|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,41.0,34.0,166.0
MEG_1371|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,0.0,27.0
MEG_1115|Drugs|Multi-drug_resistance|MDR_regulator|ARLR,94.0,0.0,280.0
MEG_2730|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRD,5064.0,6427.0,4600.0
MEG_6166|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,18.0,0.0,0.0
MEG_2317|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,0.0,18.0
MEG_1616|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation,0.0,12.0,0.0
MEG_3817|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,0.0,0.0,23.0
MEG_4183|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIME,0.0,0.0,14.0
MEG_6505|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILF,110.0,25.0,267.0
MEG_1019|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,703.0,266.0,2401.0
MEG_2510|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,34.0,0.0,73.0
MEG_2688|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,1935.0,2636.0,1746.0
MEG_8700|Multi-compount|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|SITABCD,6244.0,8012.0,7317.0
MEG_3232|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_618|Drugs|betalactams|Class_C_betalactamases|ADC,16.0,0.0,0.0
MEG_2020|Metals|Copper_resistance|Copper_resistance_protein|COPA,15945.0,20112.0,14478.0
MEG_2229|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,0.0,18.0
MEG_3079|Biocides|Acid_resistance|Acid_resistance_protein|GADC,10741.0,13668.0,8652.0
MEG_2815|Drugs|MLS|23S_rRNA_methyltransferases|ERMC,0.0,0.0,42.0
MEG_5416|Metals|Copper_resistance|Copper_resistance_protein|PCOA,1997.0,496.0,3717.0
MEG_7142|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,37.0,0.0
MEG_2721|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRA,3342.0,4254.0,2610.0
MEG_7178|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,73.0,0.0,54.0
MEG_800|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,16.0,0.0,0.0
MEG_8058|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,0.0,14.0
MEG_5787|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|PITA,18070.0,23352.0,16004.0
MEG_83|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,10.0,0.0
MEG_2421|Drugs|betalactams|Class_A_betalactamases|CTX,520.0,0.0,1685.0
MEG_1701|Metals|Sodium_resistance|Sodium_resistance_protein|CHAA,9463.0,11427.0,7845.0
MEG_1116|Drugs|Multi-drug_resistance|MDR_regulator|ARLR,29.0,0.0,60.0
MEG_3290|Biocides|Acetate_resistance|Acetate_resistance_protein|ICLR,3221.0,4094.0,2996.0
MEG_1095|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,246.0,83.0,936.0
MEG_6598|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,39.0,0.0,120.0
MEG_2320|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,0.0,19.0
MEG_7819|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|YDEO,6763.0,8338.0,5117.0
MEG_5032|Drugs|betalactams|Class_D_betalactamases|OXA,0.0,25.0,52.0
MEG_7263|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLC,4543.0,6008.0,4162.0
MEG_1278|Drugs|betalactams|Class_C_betalactamases|BLAEC,1052.0,1405.0,506.0
MEG_2527|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,58.0,94.0,19.0
MEG_7111|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,83.0,0.0
MEG_738|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME,0.0,0.0,5.0
MEG_6542|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODA,2338.0,2819.0,2380.0
MEG_6583|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,49.0,0.0,137.0
MEG_3861|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD,49.0,0.0,160.0
MEG_2639|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,0.0,157.0,0.0
MEG_6098|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_1694|Drugs|betalactams|Class_A_betalactamases|CFX,16.0,0.0,0.0
MEG_2600|Drugs|betalactams|Class_C_betalactamases|DHA,0.0,0.0,104.0
MEG_1055|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,170.0,84.0,588.0
MEG_7024|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,908.0,1190.0,1146.0
MEG_2155|Drugs|betalactams|Class_A_betalactamases|CTX,12.0,0.0,12.0
MEG_6018|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,73.0,130.0,27.0
MEG_2722|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRA,7061.0,9168.0,5781.0
MEG_6030|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,103.0,140.0,41.0
MEG_3291|Biocides|Acetate_resistance|Acetate_resistance_protein|ICLR,4718.0,6286.0,4272.0
