gene_accession,cipbeta20_S2,cipbeta20_S3,cipbeta20_S1
MEG_4005|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODB,1076.0,641.0,1095.0
MEG_959|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,21.0,0.0
MEG_363|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,0.0,6.0
MEG_828|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,16.0
MEG_4126|Metals|Nickel_resistance|Nickel_MFS_efflux_pumps|NCRCN,24.0,284.0,186.0
MEG_2950|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0.0,109.0,0.0
MEG_6889|Drugs|betalactams|Class_A_betalactamases|TEM,23.0,46.0,0.0
MEG_2586|Drugs|betalactams|Class_C_betalactamases|DHA,0.0,110.0,0.0
MEG_2501|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,132.0,14.0,10.0
MEG_2945|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0.0,614.0,8.0
MEG_2162|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,6.0,0.0
MEG_1151|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSBM,1702.0,1815.0,3694.0
MEG_3009|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSB,0.0,1210.0,8.0
MEG_7362|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC,0.0,77.0,0.0
MEG_4359|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,0.0,187.0
MEG_5384|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_3645|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|LSA,49.0,51.0,53.0
MEG_1078|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME,0.0,38.0,93.0
MEG_2688|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,1671.0,1078.0,1607.0
MEG_378|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|ABES,11.0,0.0,0.0
MEG_2448|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSC,2806.0,2728.0,5670.0
MEG_2643|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,121.0,16.0,6.0
MEG_3589|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_986|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,0.0,11.0,34.0
MEG_2017|Metals|Copper_resistance|Copper_resistance_regulator|COMR,3933.0,2568.0,3942.0
MEG_7185|Drugs|Tetracyclines|Tetracycline_transcriptional_repressor|TETR|RequiresSNPConfirmation,7330.0,1749.0,296.0
MEG_6909|Drugs|betalactams|Class_A_betalactamases|TEM,124.0,308.0,172.0
MEG_1281|Drugs|betalactams|Class_C_betalactamases|BLAEC,231.0,0.0,554.0
MEG_7883|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRB|RequiresSNPConfirmation,332.0,1644.0,2129.0
MEG_3223|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6551|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_resistance_regulator|SOXS,2875.0,1749.0,2912.0
MEG_2874|Biocides|Phenolic_compound_resistance|Phenolic_resistance_protein|FABI,0.0,359.0,35.0
MEG_2875|Biocides|Phenolic_compound_resistance|Phenolic_resistance_protein|FABI,5253.0,3597.0,5644.0
MEG_2457|Metals|Copper_resistance|Copper_resistance_protein|CUTE,9367.0,6341.0,10282.0
MEG_2730|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRD,3981.0,2577.0,4054.0
MEG_2794|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,0.0,0.0,25.0
MEG_7015|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,933.0,246.0,32.0
MEG_5934|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,0.0,670.0,135.0
MEG_7853|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ZNTA,16865.0,11055.0,17291.0
MEG_812|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,123.0,0.0,0.0
MEG_951|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,50.0,14.0,53.0
MEG_4353|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,111.0,0.0
MEG_6139|Drugs|Lipopeptides|Daptomycin-resistant_beta-subunit_of_RNA_polymerase_RpoC|RPOCL|RequiresSNPConfirmation,0.0,0.0,4.0
MEG_3943|Drugs|Multi-drug_resistance|MDR_regulator|MGRA,0.0,1402.0,24.0
MEG_7267|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLC,2701.0,1739.0,2605.0
MEG_7370|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC,0.0,34.0,0.0
MEG_854|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,41.0,0.0,0.0
MEG_2087|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORA,3535.0,3591.0,4041.0
MEG_1193|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES,5204.0,3606.0,5757.0
MEG_875|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,42.0,0.0
MEG_2706|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_pumps|EFRA,132.0,245.0,215.0
MEG_8249|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,67660.0,62695.0,90300.0
MEG_3588|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_1585|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,330.0,71.0,281.0
MEG_7831|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YGIW,3050.0,1920.0,3087.0
MEG_87|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,76.0,10.0,13.0
MEG_1696|Drugs|betalactams|Class_A_betalactamases|CFX,0.0,14.0,25.0
MEG_1086|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,200.0,850.0,135.0
MEG_4004|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODB,1556.0,958.0,1655.0
MEG_6613|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0.0,49.0,0.0
MEG_7243|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX,74.0,0.0,0.0
MEG_5780|Drugs|Lipopeptides|Daptomycin-resistant_mutant|PGSA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2509|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,0.0,16.0
MEG_1046|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,72.0,453.0,72.0
MEG_3627|Drugs|Lipopeptides|Colistin-resistant_mutant|LPXC|RequiresSNPConfirmation,1.0,0.0,0.0
MEG_6018|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,276.0,0.0,0.0
MEG_8289|Drugs|Multi-drug_resistance|MDR_mutant_porin_proteins|OMPK|RequiresSNPConfirmation,161.0,797.0,1042.0
MEG_7121|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,29.0,0.0,0.0
MEG_4286|Drugs|Multi-drug_resistance|MDR_mutant_porin_proteins|OMPF|RequiresSNPConfirmation,0.0,461.0,571.0
MEG_6983|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET38,0.0,1429.0,28.0
MEG_3287|Biocides|Peroxide_resistance|Peroxide_resistance_stress_protein|IBPA,3168.0,1965.0,2991.0
MEG_2430|Drugs|betalactams|Class_A_betalactamases|CTX,4319.0,6912.0,7083.0
MEG_7812|Metals|Iron_resistance|Iron_resistance_protein|YBTQ,11721.0,4384.0,1344.0
MEG_8459|Drugs|betalactams|Penicillin_binding_protein|PBP4|RequiresSNPConfirmation,0.0,3219.0,65.0
MEG_779|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,17.0,0.0
MEG_2160|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,11.0,0.0
MEG_7136|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,184.0,0.0
MEG_2423|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,148.0,0.0
MEG_3586|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_915|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,657.0,39.0,0.0
MEG_6113|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,1811.0,560.0,1554.0
MEG_906|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,8.0,0.0,0.0
MEG_2020|Metals|Copper_resistance|Copper_resistance_protein|COPA,12138.0,8040.0,13281.0
MEG_5829|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACEDELTA1,0.0,198.0,34.0
MEG_2452|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|CUSR,5483.0,3202.0,5372.0
MEG_2527|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,167.0,0.0,9.0
MEG_7834|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YHCN,764.0,399.0,750.0
MEG_7333|Drugs|Glycopeptides|VanA-type_resistance_protein|VAN|RequiresSNPConfirmation,0.0,11.0,0.0
MEG_333|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,0.0,37.0
MEG_4073|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRD,0.0,58.0,0.0
MEG_1060|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME,0.0,2146.0,30.0
MEG_5374|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_5786|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_regulator|PHOR,2069.0,2700.0,3818.0
MEG_2789|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,0.0,0.0,18.0
MEG_1180|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_regulator|ASMA,10104.0,4965.0,10956.0
MEG_2737|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRY,4092.0,2332.0,4178.0
MEG_4772|Drugs|betalactams|Class_D_betalactamases|OXA,0.0,0.0,65.0
MEG_2522|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,99.0,0.0
MEG_3142|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|GLPF,1483.0,1286.0,1941.0
MEG_6543|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODA,519.0,293.0,439.0
MEG_1209|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|BCR,2502.0,1608.0,2495.0
MEG_1276|Drugs|betalactams|Class_C_betalactamases|BLAEC,934.0,1172.0,170.0
MEG_909|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,18.0
MEG_8144|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,126.0,770.0,779.0
MEG_2614|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|DHAP,0.0,3163.0,114.0
MEG_6049|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|RCNB,2016.0,1256.0,2076.0
MEG_5782|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_regulator|PHOB|RequiresSNPConfirmation,303.0,598.0,602.0
MEG_6167|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,0.0,0.0,34.0
MEG_2287|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,12.0,0.0
MEG_703|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADER,83.0,0.0,0.0
MEG_6029|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,319.0,0.0,9.0
MEG_2899|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|FETB,3333.0,1989.0,3118.0
MEG_888|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,173.0,18.0,0.0
MEG_8693|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|SEPA,0.0,1063.0,0.0
MEG_8151|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRB|RequiresSNPConfirmation,1130.0,3586.0,4267.0
MEG_3244|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|GYRBA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_4343|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,238.0,314.0
MEG_2260|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,16.0,0.0
MEG_1097|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,306.0,931.0,142.0
MEG_2721|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRA,2555.0,1505.0,2530.0
MEG_2968|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0.0,117.0,0.0
MEG_7303|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,1717.0,3041.0,1879.0
MEG_2424|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,79.0,0.0
MEG_7201|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETS,0.0,0.0,37.0
MEG_6582|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,313.0,147.0,84.0
MEG_2725|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRB,4899.0,3228.0,4916.0
MEG_8070|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRB|RequiresSNPConfirmation,0.0,1432.0,46.0
MEG_771|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,56.0,0.0
MEG_7018|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,550.0,129.0,0.0
MEG_1636|Drugs|betalactams|Class_A_betalactamases|CBLA,63.0,35.0,47.0
MEG_2600|Drugs|betalactams|Class_C_betalactamases|DHA,117.0,0.0,0.0
MEG_6507|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILP,1556.0,863.0,6652.0
MEG_6147|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRSH|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_4171|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKD,4801.0,2921.0,4687.0
MEG_1192|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAER,4594.0,3166.0,5299.0
MEG_6110|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6136|Drugs|Multi-drug_resistance|MDR_mutation|MRPOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6540|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODA,3096.0,1931.0,3060.0
MEG_1580|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,0.0,28.0,80.0
MEG_5332|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,14.0,0.0,9.0
MEG_5816|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTS,4516.0,3234.0,4945.0
MEG_3448|Drugs|Aminoglycosides|Aminoglycoside_efflux_pumps|KDPE,5731.0,3502.0,4997.0
MEG_5814|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTB,5955.0,4132.0,6691.0
MEG_794|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,95.0,0.0,0.0
MEG_4123|Metals|Nickel_resistance|Nickel_MFS_efflux_regulator|NCRBN,5.0,65.0,35.0
MEG_2724|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRB,2678.0,1693.0,2858.0
MEG_2533|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,0.0,10.0
MEG_5344|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_4332|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,0.0,129.0,132.0
MEG_2873|Biocides|Phenolic_compound_resistance|Triclosan-resistant_mutation|FABG|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6045|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_regulator|RAMR|RequiresSNPConfirmation,1.0,16.0,91.0
MEG_3141|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|GLPF,2798.0,2379.0,3592.0
MEG_6549|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|SOXRB,2015.0,1440.0,2405.0
MEG_1177|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSRM,0.0,0.0,57.0
MEG_7363|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC,0.0,71.0,0.0
MEG_3076|Biocides|Acid_resistance|Acid_resistance_protein|GADA,10882.0,5685.0,10985.0
MEG_2119|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,3675.0,963.0,1877.0
MEG_7032|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,1410.0,302.0,58.0
MEG_2487|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,85.0,0.0
MEG_904|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,17.0
MEG_5896|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,180.0,1709.0,369.0
MEG_7132|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,46.0,0.0
MEG_7025|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,2261.0,664.0,112.0
MEG_6506|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILP,367.0,242.0,1592.0
MEG_6099|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,2.0
MEG_2506|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,0.0,14.0
MEG_2701|Biocides|Acid_resistance|Acid_resistance_protein|EEFA,589.0,1718.0,2038.0
MEG_6019|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,241.0,15.0,11.0
MEG_6636|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,590.0,260.0,45.0
MEG_6616|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0.0,259.0,51.0
MEG_7178|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,92.0,96.0,0.0
MEG_6106|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,21.0,42.0,28.0
MEG_7088|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETJ,375.0,149.0,316.0
MEG_7126|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,64.0,0.0
MEG_3887|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR2,0.0,0.0,355.0
MEG_2959|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,1.0,0.0,0.0
MEG_2146|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,10.0,0.0
MEG_3212|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,1.0,0.0
MEG_7199|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETS,0.0,0.0,44.0
MEG_5346|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_3515|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|KPNF,76.0,477.0,564.0
MEG_6612|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0.0,73.0,12.0
MEG_1637|Drugs|betalactams|Class_A_betalactamases|CBLA,32.0,30.0,24.0
MEG_6028|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,416.0,34.0,13.0
MEG_3835|Drugs|Multi-drug_resistance|Multi-drug_MATE_efflux_pump|MEPB,0.0,1432.0,0.0
MEG_2694|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|EATAV|RequiresSNPConfirmation,20.0,7.0,0.0
MEG_1153|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSBM,2764.0,2132.0,4137.0
MEG_1114|Drugs|Multi-drug_resistance|MDR_regulator|ARLR,0.0,0.0,10.0
MEG_6117|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,4.0,0.0
MEG_7862|Metals|Zinc_resistance|Zinc_resistance_regulator|ZRAR,8689.0,5949.0,9468.0
MEG_3191|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_3934|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MEXT,42.0,0.0,0.0
MEG_3863|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD,56.0,23.0,64.0
MEG_2166|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,15.0,0.0
MEG_769|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,86.0,0.0,0.0
MEG_6635|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,13.0,51.0,0.0
MEG_2678|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,152.0,141.0,172.0
MEG_6653|Metals|Copper_resistance|Copper_resistance_protein|TCRY,302.0,1174.0,602.0
MEG_6628|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,612.0,257.0,61.0
MEG_733|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|AMVA,71.0,0.0,0.0
MEG_7857|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUB,493.0,304.0,534.0
MEG_3663|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MARR,2691.0,1791.0,3077.0
MEG_5391|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,1.0,0.0
MEG_2870|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|EVGS,15577.0,12011.0,18330.0
MEG_3874|Metals|Mercury_resistance|Mercury_resistance_protein|MERP,178.0,195.0,149.0
MEG_8461|Drugs|betalactams|Penicillin_binding_protein|PBP5|RequiresSNPConfirmation,326.0,93.0,0.0
MEG_2848|Drugs|MLS|23S_rRNA_methyltransferases|ERMT,0.0,0.0,12.0
MEG_2964|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0.0,128.0,0.0
MEG_7502|Drugs|Glycopeptides|VanC-type_regulator|VANSC,0.0,478.0,0.0
MEG_863|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,15.0,0.0
MEG_4173|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKE,4601.0,3063.0,4887.0
MEG_1029|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0.0,55.0,65.0
MEG_885|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,168.0,0.0,0.0
MEG_1148|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSBM,2664.0,2084.0,3053.0
MEG_2732|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRK,4303.0,2666.0,4584.0
MEG_8287|Drugs|betalactams|Mutant_porin_proteins|OMP36|RequiresSNPConfirmation,0.0,408.0,555.0
MEG_3460|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|KMRA,315.0,1821.0,2160.0
MEG_6959|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERE,117.0,0.0,0.0
MEG_834|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,12.0,0.0,18.0
MEG_6481|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,19.0,23.0
MEG_2952|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,173.0,1185.0,1516.0
MEG_1107|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|ARIR,2144.0,1252.0,2063.0
MEG_1587|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,0.0,30.0,69.0
MEG_2897|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECE,404.0,1390.0,590.0
MEG_8053|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,16.0,0.0
MEG_1282|Drugs|betalactams|Class_C_betalactamases|BLAEC,252.0,66.0,475.0
MEG_859|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,13.0,0.0
MEG_6058|Drugs|MLS|23S_rRNA_methyltransferases|RLMH,0.0,1233.0,38.0
MEG_845|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,159.0,0.0,0.0
MEG_5979|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,0.0,84.0,0.0
