gene_accession,cipdic40_S1,cipdic40_S3,cipdic40_S2
MEG_2900|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|FETB,2782.0,2086.0,2577.0
MEG_7126|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,55.0,330.0,350.0
MEG_6019|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,213.0,83.0,0.0
MEG_3620|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUG,0.0,52.0,0.0
MEG_2501|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,45.0,9.0
MEG_6635|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,9.0,18.0,0.0
MEG_3143|Drugs|Fosfomycin|Fosfomycin_target_mutation|GLPT|RequiresSNPConfirmation,2.0,51.0,102.0
MEG_6545|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODB,3911.0,2868.0,3551.0
MEG_1350|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,32.0,0.0
MEG_7302|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,6.0,3.0,6.0
MEG_5391|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_3857|Metals|Mercury_resistance|Mercury_resistance_protein|MERC,219.0,328.0,240.0
MEG_7018|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,259.0,176.0,132.0
MEG_1690|Drugs|betalactams|Class_A_betalactamases|CFX,0.0,0.0,36.0
MEG_2685|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,174.0,155.0,184.0
MEG_1024|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0.0,0.0,54.0
MEG_8249|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,111247.0,71442.0,92627.0
MEG_7309|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,93.0,0.0,10.0
MEG_3764|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTO,12437.0,12092.0,13103.0
MEG_5345|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_1363|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,0.0,26.0
MEG_1284|Drugs|betalactams|Class_C_betalactamases|BLAEC,48.0,108.0,0.0
MEG_2083|Metals|Copper_resistance|Copper_resistance_regulator|COPZ,28.0,0.0,0.0
MEG_4356|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,184.0,0.0,0.0
MEG_2191|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,0.0,16.0
MEG_4094|Drugs|Fosfomycin|Fosfomycin_target_mutation|MURA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_7329|Drugs|Fosfomycin|Fosfomycin_target_mutation|UHPT|RequiresSNPConfirmation,3.0,36.0,109.0
MEG_6807|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,10.0,0.0
MEG_7851|Metals|Zinc_resistance|Zinc_resistance_protein|ZITB,5629.0,4960.0,5627.0
MEG_7143|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,170.0,0.0,0.0
MEG_8692|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|SDRM,52.0,1569.0,3605.0
MEG_6048|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|RCNA,4770.0,4062.0,4731.0
MEG_4010|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODC,4117.0,3661.0,4166.0
MEG_7137|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,212.0,0.0,0.0
MEG_1182|Biocides|Acid_resistance|Acid_resistance_protein|ASR,682.0,520.0,701.0
MEG_2619|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,286.0,62.0,71.0
MEG_1400|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,14.0,0.0
MEG_6166|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,65.0,0.0,0.0
MEG_5359|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_4164|Metals|Sodium_resistance|Sodium_resistance_protein|NHAB,6033.0,4802.0,5707.0
MEG_2846|Drugs|MLS|23S_rRNA_methyltransferases|ERMT,0.0,0.0,252.0
MEG_2084|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORA,1395.0,236.0,695.0
MEG_6656|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|TEHB,3908.0,2982.0,3657.0
MEG_3296|Drugs|Mupirocin|Mupirocin-resistant_isoleucyl-tRNA_synthetase|ILES|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2518|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,213.0,57.0,44.0
MEG_1454|Drugs|betalactams|Class_A_betalactamases|BLAZ,14.0,231.0,0.0
MEG_3288|Biocides|Peroxide_resistance|Peroxide_resistance_stress_protein|IBPB,1317.0,1204.0,1316.0
MEG_998|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,0.0,0.0,49.0
MEG_6621|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,263.0,200.0,73.0
MEG_2547|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,14.0,0.0
MEG_7833|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YHCN,2175.0,1980.0,2175.0
MEG_970|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,10.0,0.0,0.0
MEG_2448|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSC,4354.0,3155.0,4031.0
MEG_2613|Drugs|betalactams|Class_C_betalactamases|DHA,36.0,0.0,19.0
MEG_1601|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation,0.0,0.0,25.0
MEG_4342|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,642.0,0.0,0.0
MEG_1206|Drugs|betalactams|Class_B_betalactamases|BCII,0.0,0.0,98.0
MEG_1237|Drugs|betalactams|Class_A_betalactamases|BLA1,0.0,0.0,114.0
MEG_2789|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,22.0,0.0,0.0
MEG_4173|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKE,4999.0,4481.0,4805.0
MEG_3842|Metals|Mercury_resistance|Mercury_resistance_protein|MERA,317.0,828.0,0.0
MEG_7318|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,45.0,126.0,37.0
MEG_3755|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDTH,7533.0,6306.0,7271.0
MEG_6050|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|RCNR,1690.0,1501.0,1830.0
MEG_1025|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,23.0,38.0,237.0
MEG_3948|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|MGTA,11323.0,9422.0,10370.0
MEG_21|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,54.0,43.0,0.0
MEG_5787|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|PITA,15320.0,12441.0,14184.0
MEG_7183|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,772.0,593.0,413.0
MEG_6928|Drugs|betalactams|Class_A_betalactamases|TEM,36.0,25.0,34.0
MEG_2833|Drugs|MLS|23S_rRNA_methyltransferases|ERMF,51.0,31.0,70.0
MEG_4123|Metals|Nickel_resistance|Nickel_MFS_efflux_regulator|NCRBN,0.0,3.0,3.0
MEG_7041|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,14.0,0.0,17.0
MEG_8642|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|QACAB,0.0,94.0,0.0
MEG_3175|Drugs|Lipopeptides|Daptomycin-resistant_mutant|GSHF|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6107|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_3874|Metals|Mercury_resistance|Mercury_resistance_protein|MERP,47.0,100.0,39.0
MEG_2297|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,0.0,12.0
MEG_891|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,17.0,0.0
MEG_2692|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBC,3197.0,3007.0,3391.0
MEG_1166|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSDM,119.0,60.0,494.0
MEG_8447|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,572.0,41.0,226.0
MEG_7042|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,0.0,19.0,15.0
MEG_703|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADER,32.0,0.0,0.0
MEG_1118|Drugs|Multi-drug_resistance|MDR_regulator|ARLS,50.0,1272.0,2562.0
MEG_7265|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLC,244.0,155.0,210.0
MEG_3078|Biocides|Acid_resistance|Acid_resistance_protein|GADB,8445.0,6631.0,8363.0
MEG_7015|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,485.0,296.0,244.0
MEG_2898|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|FETA,4594.0,3754.0,4135.0
MEG_2092|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORD,1514.0,1215.0,1554.0
MEG_6982|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET38,0.0,290.0,1287.0
MEG_5400|Drugs|betalactams|Penicillin_binding_protein|PBP2,14653.0,10970.0,12789.0
MEG_4283|Drugs|betalactams|Mutant_porin_proteins|OMP37,4079.0,524.0,1883.0
MEG_2159|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,0.0,10.0
MEG_6726|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,12.0
MEG_411|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ACRR|RequiresSNPConfirmation,70.0,70.0,82.0
MEG_4172|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKD,1807.0,0.0,1698.0
MEG_1696|Drugs|betalactams|Class_A_betalactamases|CFX,20.0,0.0,45.0
MEG_1084|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,643.0,257.0,141.0
MEG_6653|Metals|Copper_resistance|Copper_resistance_protein|TCRY,459.0,639.0,369.0
MEG_5416|Metals|Copper_resistance|Copper_resistance_protein|PCOA,130.0,310.0,2650.0
MEG_2424|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,0.0,82.0
MEG_3751|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTE,7732.0,7376.0,7577.0
MEG_2400|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,0.0,28.0
MEG_2118|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,976.0,1263.0,996.0
MEG_139|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,0.0,13.0
MEG_6934|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,24.0,0.0
MEG_2502|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,7.0,36.0,0.0
MEG_3233|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6022|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,154.0,0.0,0.0
MEG_83|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,13.0,0.0
MEG_6654|Metals|Copper_resistance|Copper_resistance_protein|TCRZ,132.0,21.0,0.0
MEG_2897|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECE,1961.0,1499.0,2027.0
MEG_2679|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,205.0,153.0,164.0
MEG_2608|Drugs|betalactams|Class_C_betalactamases|DHA,28.0,17.0,0.0
MEG_2678|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,206.0,198.0,151.0
MEG_3460|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|KMRA,4794.0,483.0,1822.0
MEG_2093|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORD,1042.0,1037.0,1101.0
MEG_678|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEB,106.0,0.0,0.0
MEG_1652|Biocides|Biguanide_resistance|Biguanide_cation_efflux|CEPAB,2809.0,289.0,1219.0
MEG_5368|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_171|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,30.0,0.0,0.0
MEG_7105|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,50.0,137.0,193.0
MEG_6359|Drugs|betalactams|Class_A_betalactamases|SHV,42.0,0.0,0.0
MEG_137|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,18.0,0.0
MEG_3747|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTB,22500.0,16375.0,19350.0
MEG_2870|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|EVGS,19789.0,15758.0,19388.0
MEG_684|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEG,161.0,0.0,0.0
MEG_2794|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,31.0,0.0,0.0
MEG_4362|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,460.0,0.0,0.0
MEG_1992|Drugs|betalactams|Class_C_betalactamases|CMY,14.0,0.0,0.0
MEG_4033|Drugs|MLS|Macrolide_phosphotransferases|MPHB,3577.0,3073.0,3326.0
MEG_7108|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,211.0,250.0
MEG_8145|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,307.0,584.0,482.0
MEG_1003|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT9,15.0,9.0,66.0
MEG_4006|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODB,2315.0,1893.0,2221.0
MEG_7070|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETD,56.0,74.0,87.0
MEG_7872|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,0.0,58.0
MEG_1420|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,16.0,0.0
MEG_5365|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2378|Drugs|betalactams|Class_A_betalactamases|CTX,6065.0,3854.0,8586.0
MEG_1150|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSBM,0.0,0.0,872.0
MEG_4365|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,299.0,0.0,0.0
MEG_6112|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,5.0
MEG_1490|Drugs|Cationic_antimicrobial_peptides|Cationic_peptide-resistant_16S_ribosomal_subunit_protein|CAP16S|RequiresSNPConfirmation,1.0,0.0,0.0
MEG_5813|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTA,8355.0,6631.0,7500.0
MEG_3599|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|LMRS,44.0,1834.0,4605.0
MEG_47|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,11.0,758.0,2057.0
MEG_1701|Metals|Sodium_resistance|Sodium_resistance_protein|CHAA,7534.0,5821.0,6917.0
MEG_5390|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2553|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,141.0,230.0,174.0
MEG_2737|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRY,4033.0,3503.0,3800.0
MEG_1364|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,0.0,36.0
MEG_7104|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,41.0,212.0,233.0
MEG_728|Drugs|betalactams|Class_C_betalactamases|AMPC,5809.0,4701.0,6401.0
MEG_6618|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,131.0,130.0,46.0
MEG_3643|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|LSA,136.0,0.0,0.0
MEG_2310|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,0.0,14.0
MEG_3586|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6018|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,224.0,82.0,0.0
MEG_2606|Drugs|betalactams|Class_C_betalactamases|DHA,27.0,0.0,0.0
MEG_7813|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YCHH,2397.0,1622.0,2047.0
MEG_1277|Drugs|betalactams|Class_C_betalactamases|BLAEC,66.0,78.0,29.0
MEG_5932|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,55.0,36.0,8.0
MEG_4009|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODC,2370.0,1975.0,2178.0
MEG_2671|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,174.0,192.0,205.0
MEG_1117|Drugs|Multi-drug_resistance|MDR_regulator|ARLR,0.0,0.0,1197.0
MEG_996|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,40.0,0.0,0.0
MEG_4029|Drugs|MLS|Macrolide_phosphotransferases|MPHA,150.0,210.0,0.0
MEG_1401|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,8.0,0.0
MEG_412|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ACRR|RequiresSNPConfirmation,0.0,0.0,17.0
MEG_1045|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,458.0,112.0,52.0
MEG_6462|Drugs|betalactams|Class_A_betalactamases|SHV,749.0,0.0,123.0
MEG_3998|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|MNTH,8748.0,6928.0,8273.0
MEG_6123|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,1.0,1.0,4.0
MEG_6549|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|SOXRB,2324.0,2152.0,2325.0
MEG_6290|Drugs|betalactams|Class_A_betalactamases|SHV,63.0,0.0,0.0
MEG_6145|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRSA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2430|Drugs|betalactams|Class_A_betalactamases|CTX,9440.0,5829.0,10459.0
MEG_222|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,0.0,34.0
MEG_3244|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|GYRBA|RequiresSNPConfirmation,4.0,5.0,3.0
MEG_888|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,32.0,0.0
MEG_7052|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,0.0,19.0,51.0
MEG_7135|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,483.0,572.0
MEG_928|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,14.0,0.0
MEG_7179|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,105.0,95.0,230.0
MEG_3752|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTF,17114.0,16606.0,16967.0
MEG_7017|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,358.0,179.0,142.0
MEG_2121|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,8691.0,8036.0,8929.0
MEG_2895|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECD,1499.0,991.0,1586.0
MEG_3591|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2431|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,0.0,174.0
MEG_2701|Biocides|Acid_resistance|Acid_resistance_protein|EEFA,4200.0,387.0,1450.0
MEG_2868|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|EVGS,726.0,840.0,414.0
MEG_6169|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,32.0,0.0,0.0
MEG_6082|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ROBA,5841.0,5096.0,5786.0
MEG_5420|Metals|Copper_resistance|Copper_resistance_protein|PCOC,34.0,109.0,684.0
MEG_5830|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACEDELTA1,18.0,34.0,8.0
MEG_6652|Metals|Copper_resistance|Copper_resistance_protein|TCRB,2708.0,3025.0,1778.0
MEG_3291|Biocides|Acetate_resistance|Acetate_resistance_protein|ICLR,4240.0,3378.0,3829.0
MEG_7818|Biocides|Peroxide_resistance|peroxide_resistance_protein|YDEI,2554.0,1976.0,2523.0
MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_5815|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTC,9539.0,6387.0,7665.0
MEG_3897|Metals|Mercury_resistance|Mercury_resistance_protein|MERT,84.0,89.0,89.0
MEG_1326|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,0.0,75.0
MEG_7134|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,120.0,113.0
MEG_8712|Drugs|betalactams|Class_A_betalactamases|TEM,23.0,0.0,10.0
MEG_2689|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBB,2665.0,2033.0,2407.0
MEG_1650|Drugs|betalactams|Class_A_betalactamases|CEPA,0.0,37.0,58.0
MEG_143|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,11.0,0.0
MEG_2535|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,8.0,0.0
MEG_5772|Biocides|Peroxide_resistance|peroxide_resistance_regulator|PERR,27.0,694.0,2014.0
MEG_7111|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,97.0,0.0
MEG_2875|Biocides|Phenolic_compound_resistance|Phenolic_resistance_protein|FABI,5841.0,4334.0,5422.0
MEG_7154|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,45.0,0.0,0.0
MEG_5902|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,29.0,18.0,10.0
MEG_2822|Drugs|MLS|23S_rRNA_methyltransferases|ERMC,0.0,0.0,8.0
MEG_7864|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|ZRAS,8467.0,7768.0,8745.0
MEG_1174|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSRM,0.0,256.0,343.0
MEG_1151|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSBM,1655.0,1291.0,1377.0
MEG_705|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADET1,42.0,0.0,0.0
MEG_7875|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,0.0,43.0
MEG_2119|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,1522.0,2073.0,1480.0
MEG_6950|Drugs|betalactams|Class_A_betalactamases|TEM,12.0,0.0,23.0
MEG_1392|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,8.0,0.0
MEG_7121|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,154.0,196.0
MEG_3883|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR,64.0,99.0,52.0
MEG_6477|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,0.0,38.0
MEG_6624|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,276.0,199.0,61.0
MEG_3271|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|HNS,3776.0,2606.0,3296.0
MEG_3765|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTP,10421.0,10159.0,10798.0
MEG_3611|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUC,0.0,0.0,189.0
MEG_2954|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,17.0,0.0,0.0
MEG_8289|Drugs|Multi-drug_resistance|MDR_mutant_porin_proteins|OMPK|RequiresSNPConfirmation,2502.0,228.0,928.0
MEG_7146|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,70.0,424.0,306.0
MEG_6543|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODA,428.0,399.0,464.0
MEG_2605|Drugs|betalactams|Class_C_betalactamases|DHA,19.0,0.0,0.0
MEG_406|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD,8014.0,6335.0,7245.0
MEG_1148|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSBM,3373.0,2416.0,2997.0
MEG_4358|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,0.0,99.0
MEG_7328|Drugs|Cationic_antimicrobial_peptides|Lipid_A_modification|UGD,6626.0,5210.0,6790.0
